data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,age_range_low_num,age_range_high_num
2021,45925083,150124468,1,2021-06-02,2,N,23H,27,24,M,10,20,R,,,24,
2021,45925084,150124472,1,2021-01-29,3,N,23C,39,36,M,10,20,R,,,36,
2021,45925085,150124495,1,2021-10-07,3,N,35A,44,41,F,10,20,R,,,41,
2021,46157293,150953113,1,2021-03-25,3,N,90Z,38,35,M,10,20,R,,,35,
2021,45925086,150124515,1,2021-08-06,2,N,90Z,38,35,F,10,20,R,,,35,
2021,45925087,150124524,1,2021-03-03,1,N,26F,36,33,M,10,20,R,,,33,
2021,45925088,150124524,2,2021-03-03,1,N,26F,39,36,M,10,20,R,,,36,
2021,45925089,150124524,3,2021-03-03,1,N,26F,33,30,F,10,20,R,,,30,
2021,45925090,150124524,4,2021-03-03,1,N,26F,34,31,F,10,20,R,,,31,
2021,45806003,149757648,1,2021-03-03,3,N,13A,45,42,M,10,20,R,,,42,
2021,45925091,150124534,1,2021-08-20,3,N,23G,29,26,M,10,20,R,,,26,
2021,45806004,149757649,1,2021-08-16,2,N,90Z,40,37,M,10,20,R,,,37,
2021,45925092,150124540,1,2021-07-13,3,N,23H,40,37,M,10,20,R,,,37,
2021,45806005,149757650,1,2021-03-18,1,N,90Z,25,22,M,10,20,R,,,22,
2021,45806006,149757650,2,2021-03-18,1,N,90Z,23,20,F,10,20,R,,,20,
2021,45925093,150124551,1,2021-07-02,3,N,35A,27,24,F,10,20,R,,,24,
2021,45925094,150124558,1,2021-03-24,1,N,35A,39,36,F,10,20,R,,,36,
2021,45925095,150124563,1,2021-09-20,2,N,35A,56,53,F,10,20,R,,,53,
2021,45925096,150124565,1,2021-03-29,2,N,35A,42,39,M,10,20,R,,,39,
2021,45526061,148734209,1,2022-01-14,2,N,35A,45,42,M,10,20,R,,,42,
2021,45806008,149757652,1,2021-04-05,1,N,90Z,20,17,M,20,20,R,H,,17,
2021,45806009,149757652,2,2021-04-05,1,N,90Z,18,15,M,20,20,R,H,,15,
2021,45806010,149757652,3,2021-04-07,2,N,13B,34,31,F,20,20,R,,,31,
2021,45806011,149757652,4,2021-04-05,1,N,90Z,38,35,F,10,20,R,,,35,
2021,45925118,150124627,1,2021-05-13,2,N,13B,32,29,M,20,20,R,,,29,
2021,45925162,150124733,1,2021-04-26,1,N,35A,35,32,M,10,20,R,,,32,
2021,45925177,150124761,1,2021-05-06,3,N,90Z,41,38,M,10,20,R,,,38,
2021,45526068,148734236,1,2021-05-03,1,N,90Z,20,17,M,20,20,R,H,,17,
2021,45925192,150124797,1,2021-05-10,2,N,90Z,17,14,F,10,20,R,H,,14,
2021,45925194,150124809,1,2021-05-07,1,N,90Z,46,43,F,10,20,R,,,43,
2021,45925197,150124817,1,2021-05-07,1,N,90Z,27,24,M,10,20,R,,,24,
2021,45925203,150124833,1,2021-05-08,1,N,35A,45,42,M,10,20,R,,,42,
2021,45925213,150124850,1,2021-05-11,1,N,35A,37,34,M,10,20,R,,,34,
2021,45925217,150124860,1,2021-05-17,2,N,35A,42,39,M,10,20,R,,,39,
2021,45925222,150124876,1,2021-05-20,2,N,35A,22,19,M,20,20,R,,,19,
2021,45925223,150124876,2,2021-05-13,2,N,35A,24,21,M,20,20,R,,,21,
2021,45925226,150124878,1,2021-05-14,1,N,35A,26,23,M,10,20,R,,,23,
2021,45925229,150124886,1,2021-05-15,1,N,13A,48,45,M,10,20,R,,,45,
2021,45925236,150124900,1,2021-05-16,1,N,35A,23,20,F,10,20,R,,,20,
2021,45925238,150124906,1,2021-05-24,1,N,35A,31,28,F,10,20,R,,,28,
2021,45925240,150124908,1,2021-05-17,1,N,35A,30,27,M,20,20,R,,,27,
2021,45925252,150124933,1,2021-05-18,1,N,90Z,38,35,M,10,20,R,,,35,
2021,45925263,150124952,1,2021-05-18,1,N,280,40,37,M,10,20,R,,,37,
2021,45925264,150124952,2,2021-05-18,1,N,280,43,40,M,10,20,R,,,40,
2021,45925266,150124955,1,2021-05-18,1,N,35B,43,40,M,10,20,R,,,40,
2021,45925267,150124958,1,2021-05-18,1,N,35A,40,37,M,10,20,R,,,37,
2021,45925271,150124970,1,2021-05-18,1,N,35A,36,33,M,10,20,R,,,33,
2021,45925278,150124981,1,2021-05-21,1,N,35A,32,29,M,10,20,R,,,29,
2021,45925308,150125025,1,2021-06-01,1,N,35A,46,43,M,10,20,R,,,43,
2021,45925309,150125025,2,2021-06-01,1,N,35A,39,36,M,10,20,R,,,36,
2021,45925311,150125031,1,2021-07-08,1,N,13A,62,59,M,10,20,R,,,59,
2021,45925312,150125033,1,2021-06-06,1,N,35A,33,30,M,10,20,R,,,30,
2021,45925313,150125034,1,2021-06-06,1,N,90Z,32,29,M,10,20,R,,,29,
2021,45925314,150125035,1,2021-06-06,1,N,90Z,32,29,M,10,20,R,,,29,
2021,45925315,150125037,1,2021-06-17,2,N,23C,33,30,F,10,20,R,,,30,
2021,45806013,149757654,1,2021-06-14,2,N,90Z,37,34,F,10,20,R,,,34,
2021,45925316,150125041,1,2021-06-15,1,N,35A,28,25,M,20,20,R,,,25,
2021,45925317,150125042,1,2021-09-07,2,N,13B,29,26,M,10,20,R,,,26,
2021,45925318,150125046,1,2021-06-21,3,N,13B,24,21,M,10,20,R,,,21,
2021,45925319,150125048,1,2021-06-19,1,N,35A,37,34,F,10,20,R,,,34,
2021,45925320,150125059,1,2021-06-28,1,N,35A,24,21,F,10,20,R,,,21,
2021,45925321,150125061,1,2021-07-05,2,N,23H,17,14,M,10,20,R,H,,14,
2021,45925322,150125061,2,2021-07-05,2,N,23H,17,14,M,10,20,R,H,,14,
2021,45925323,150125064,1,2021-07-22,2,N,23C,54,51,F,10,20,R,,,51,
2021,45925324,150125067,1,2021-07-22,3,N,90Z,29,26,M,10,20,R,,,26,
2021,45925325,150125069,1,2021-10-06,3,N,90Z,33,30,M,10,20,R,,,30,
2021,45925327,150125073,1,2021-07-12,1,N,35A,33,30,F,10,20,R,,,30,
2021,45925328,150125074,1,2021-07-13,1,N,13B,24,21,F,10,20,R,,,21,
2021,45526151,148734404,1,2021-12-17,2,N,90Z,24,21,M,10,20,R,,,21,
2021,45925329,150125077,1,2021-08-16,2,N,23C,28,25,M,10,20,R,,,25,
2021,45925330,150125077,2,2021-08-16,2,N,23C,52,49,M,10,20,R,,,49,
2021,45925331,150125077,3,2021-08-16,2,N,23C,24,21,F,10,20,R,,,21,
2021,45925332,150125077,4,2021-08-16,2,N,23C,44,41,F,10,20,R,,,41,
2021,45806014,149757656,1,2021-09-17,3,N,90Z,26,23,M,10,20,R,,,23,
2021,45925333,150125078,1,2021-07-18,1,N,35A,27,24,M,98,10,R,,,24,
2021,45925334,150125083,1,2021-07-26,2,N,35A,31,28,F,10,20,R,,,28,
2021,45925335,150125086,1,2021-07-23,2,N,90Z,31,28,F,10,20,R,,,28,
2021,45925336,150125087,1,2021-07-24,1,N,90J,37,34,M,10,20,R,,,34,
2021,45925337,150125089,1,2021-07-29,2,N,35A,24,21,F,10,20,R,,,21,
2021,45925338,150125091,1,2021-07-28,1,N,35A,39,36,F,10,20,R,,,36,
2021,45925339,150125092,1,2021-07-27,1,N,35A,36,33,M,10,20,R,,,33,
2021,45925340,150125092,2,2021-07-27,1,N,90Z,28,25,F,20,20,R,,,25,
2021,45925341,150125093,1,2021-08-11,1,N,90Z,34,31,F,10,20,R,,,31,
2021,45925342,150125094,1,2021-08-26,2,N,90Z,26,23,F,20,20,R,,,23,
2021,45925343,150125094,2,2021-08-13,3,N,90Z,36,33,M,10,20,R,,,33,
2021,45925344,150125096,1,2021-07-30,3,N,90Z,40,37,F,10,20,R,,,37,
2021,45925345,150125097,1,2021-08-01,1,N,90Z,41,38,M,10,20,R,,,38,
2021,45925346,150125099,1,2021-08-02,1,N,35A,39,36,M,20,20,R,,,36,
2021,45925347,150125100,1,2021-08-03,1,N,35A,27,24,M,10,20,R,,,24,
2021,45925348,150125100,2,2021-08-03,1,N,35A,25,22,F,10,20,R,,,22,
2021,45806015,149757659,1,2021-08-16,2,N,90Z,35,32,M,10,20,R,,,32,
2021,45925349,150125104,1,2021-08-16,1,N,35A,26,23,F,10,20,R,,,23,
2021,45925350,150125104,2,2021-08-16,1,N,35A,41,38,M,20,20,R,,,38,
2021,45806016,149757661,1,2021-08-17,1,N,13A,35,32,M,10,20,R,,,32,
2021,45806017,149757661,2,2021-08-17,1,N,13A,32,29,F,10,20,R,,,29,
2021,45925351,150125109,1,2021-08-30,2,N,250,33,30,M,10,20,R,,,30,
2021,45925352,150125110,1,2021-08-26,1,N,13A,46,43,M,10,20,R,,,43,
2021,45925353,150125116,1,2021-09-07,2,N,90Z,33,30,M,10,20,R,,,30,
2021,45925354,150125118,1,2021-09-06,2,N,35A,34,31,M,10,20,R,,,31,
2021,45526271,148734704,1,2021-10-04,2,N,13A,47,44,M,10,20,R,,,44,
2021,45925355,150125125,1,2021-09-16,1,N,90Z,67,64,M,10,20,R,,,64,
2021,45925356,150125128,1,2021-09-19,3,N,90Z,32,29,M,10,20,R,,,29,
2021,45526285,148734752,1,2021-10-01,3,N,220,29,26,F,10,20,R,,,26,
2021,45526286,148734752,2,2022-01-06,3,N,220,42,39,M,10,20,R,,,39,
2021,45925357,150125133,1,2021-10-01,1,N,35A,40,37,M,10,20,R,,,37,
2021,45925358,150125133,2,2021-10-01,1,N,35A,43,40,M,10,20,R,,,40,
2021,45925359,150125133,3,2021-10-01,1,N,35A,50,47,F,10,20,R,,,47,
2021,45925360,150125135,1,2021-09-30,3,N,13B,42,39,M,10,20,R,,,39,
2021,45526315,148734828,1,2021-10-08,2,N,90Z,35,32,F,10,20,R,,,32,
2021,45925361,150125140,1,2021-10-07,1,N,35A,30,27,M,10,20,R,,,27,
2021,45925362,150125141,1,2021-10-13,2,N,90Z,12,09,F,10,20,R,H,,09,
2021,45925363,150125141,2,2021-10-13,2,N,90Z,12,09,M,10,20,R,H,,09,
2021,45925364,150125144,1,2021-10-25,2,N,35A,57,54,M,20,20,R,,,54,
2021,45526339,148734874,1,2021-10-14,2,N,35A,39,36,F,10,20,R,,,36,
2021,45925365,150125150,1,2021-11-18,2,N,35A,24,21,F,10,20,R,,,21,
2021,45925366,150125153,1,2021-10-22,1,N,35A,40,37,M,20,20,R,,,37,
2021,45925367,150125157,1,2021-10-26,1,N,35A,37,34,M,10,20,R,,,34,
2021,45925368,150125161,1,2021-10-31,1,N,290,59,56,F,10,20,R,,,56,
2021,45925369,150125163,1,2021-11-05,3,N,35A,40,37,M,10,20,R,,,37,
2021,45925370,150125164,1,2021-11-03,3,N,35A,31,28,M,10,20,R,,,28,
2021,45623700,149108959,1,2021-11-04,1,N,90Z,37,34,M,10,20,R,,,34,
2021,45925371,150125166,1,2021-11-11,1,N,90Z,50,47,M,10,20,R,,,47,
2021,45925372,150125170,1,2021-11-17,1,N,35A,32,29,F,10,20,R,,,29,
2021,45925373,150125172,1,2021-11-17,1,N,35A,34,31,M,10,20,R,,,31,
2021,45925374,150125175,1,2021-11-27,1,N,35A,30,27,M,10,20,R,,,27,
2021,45526402,148735043,1,2021-11-18,1,N,35A,27,24,M,10,20,R,,,24,
2021,45925375,150125176,1,2021-11-23,2,N,90Z,72,69,M,10,20,R,,,69,
2021,45925376,150125182,1,2021-11-28,2,N,35B,26,23,F,10,20,R,,,23,
2021,45925378,150125188,1,2021-12-09,1,N,35A,34,31,M,20,20,R,,,31,
2021,45526441,148735144,1,2021-12-14,1,N,35A,34,31,M,20,20,R,,,31,
2021,45526446,148735158,1,2021-12-16,1,N,23C,38,35,M,10,20,R,,,35,
2021,45526452,148735173,1,2021-12-21,2,N,90Z,56,53,M,10,20,R,,,53,
2021,45526455,148735176,1,2021-12-20,1,N,13B,21,18,M,10,20,R,,,18,
2021,45526457,148735182,1,2021-12-22,1,N,35A,39,36,F,10,20,R,,,36,
2021,45526462,148735192,1,2021-12-24,1,N,35A,42,39,M,10,20,R,,,39,
2021,45526464,148735194,1,2021-12-27,3,N,90Z,43,40,F,10,20,R,,,40,
2021,45526465,148735196,1,2021-12-26,1,N,90Z,44,41,M,10,20,R,,,41,
2021,45526469,148735200,1,2021-12-28,1,N,35A,46,43,M,98,20,R,,,43,
2021,45526476,148735211,1,2021-12-30,3,N,35A,34,31,F,10,20,R,,,31,
2021,45526477,148735212,1,2021-12-30,3,N,35A,30,27,F,10,20,R,,,27,
2021,45925390,150125206,1,2021-01-26,2,N,13B,60,57,M,10,20,R,,,57,
2021,45925391,150125208,1,2021-01-03,1,N,35A,21,18,F,20,20,R,,,18,
2021,45925392,150125208,2,2021-01-03,1,N,35A,19,16,M,10,20,R,R,,16,
2021,45925393,150125232,1,2021-01-09,1,N,90Z,40,37,F,10,20,R,,,37,
2021,45925394,150125234,1,2021-01-09,1,N,35B,35,32,F,10,20,R,,,32,
2021,45925395,150125235,1,2021-04-12,2,N,90Z,34,31,F,10,20,R,,,31,
2021,45925396,150125243,1,2021-01-11,1,N,13B,27,24,M,10,20,R,,,24,
2021,45925397,150125247,1,2021-01-12,2,N,23C,32,29,M,10,20,R,,,29,
2021,45925398,150125256,1,2021-01-14,1,N,35A,39,36,M,10,20,R,,,36,
2021,45925399,150125263,1,2021-01-16,1,N,220,40,37,M,20,20,R,,,37,
2021,45925400,150125266,1,2021-01-17,2,N,13B,26,23,M,20,20,R,,,23,
2021,45925401,150125280,1,2021-01-18,1,N,35A,38,35,F,20,20,R,,,35,
2021,45925433,150125388,1,2021-01-21,1,N,23D,43,40,F,10,20,N,,,40,
2021,45925474,150125485,1,2021-09-22,3,N,23F,32,29,M,10,20,R,,,29,
2021,45925519,150125592,1,2021-02-04,3,N,13A,24,21,F,20,20,R,,,21,
2021,45925520,150125600,1,2021-01-29,1,N,90Z,34,31,M,10,20,R,,,31,
2021,45925521,150125602,1,2021-02-10,2,N,13B,39,36,M,10,20,R,,,36,
2021,45925522,150125605,1,2021-01-30,3,N,220,34,31,M,10,20,R,,,31,
2021,45634028,149147419,1,2021-02-07,3,N,13B,38,35,F,10,20,R,,,35,
2021,45925523,150125654,1,2021-02-13,2,N,13B,80,77,M,10,20,R,,,77,
2021,45925524,150125658,1,2021-02-09,1,N,35B,51,48,M,10,20,N,,,48,
2021,45925525,150125661,1,2021-02-09,1,N,35A,43,40,M,10,20,R,,,40,
2021,45925526,150125675,1,2021-02-15,2,N,35A,59,56,F,10,20,R,,,56,
2021,45925527,150125677,1,2021-02-13,2,N,35B,26,23,M,10,20,R,,,23,
2021,45925528,150125685,1,2021-02-18,3,N,90Z,38,35,M,10,20,R,,,35,
2021,45806029,149757705,1,2022-02-16,2,N,11D,22,19,M,20,20,R,,,19,
2021,45925529,150125709,1,2021-02-21,1,N,35A,33,30,F,10,20,R,,,30,
2021,45925530,150125739,1,2021-02-25,1,N,13A,36,33,F,10,20,R,,,33,
2021,45925531,150125743,1,2021-02-25,1,N,23C,64,61,M,10,20,R,,,61,
2021,45925532,150125746,1,2021-02-25,2,N,23H,56,53,M,10,20,R,,,53,
2021,45925533,150125757,1,2021-06-08,2,N,35A,55,52,M,20,20,R,,,52,
2021,45925534,150125771,1,2021-03-01,1,N,13B,20,17,F,10,20,R,R,,17,
2021,45925535,150125793,1,2021-03-06,1,N,220,39,36,M,10,20,R,,,36,
2021,45925536,150125795,1,2021-03-07,1,N,13A,45,42,M,20,20,R,,,42,
2021,45954247,150234700,1,2021-03-16,3,N,13B,29,26,M,10,20,R,,,26,
2021,45925537,150125801,1,2021-03-11,1,N,35A,48,45,M,10,20,R,,,45,
2021,45925538,150125827,1,2021-03-17,3,N,13B,43,40,M,20,20,R,,,40,
2021,45925539,150125859,1,2021-03-23,1,N,35A,44,41,M,10,20,R,,,41,
2021,45925540,150125889,1,2021-03-27,1,N,13A,67,64,M,20,20,R,,,64,
2021,45526990,148736786,1,2021-03-27,1,N,35B,37,34,M,20,20,R,,,34,
2021,45925541,150125904,1,2021-03-29,1,N,90Z,42,39,M,20,20,R,,,39,
2021,45925542,150125907,1,2021-04-15,2,N,13B,15,12,F,10,20,R,H,,12,
2021,45925543,150125917,1,2021-03-31,1,N,13B,40,37,M,10,20,R,,,37,
2021,45925544,150125927,1,2021-04-01,1,N,90C,41,38,M,10,20,R,,,38,
2021,45925545,150125958,1,2021-04-04,1,N,13B,42,39,F,10,20,R,,,39,
2021,45527036,148736991,1,2021-04-04,1,N,35A,51,48,M,10,20,R,,,48,
2021,45925546,150125987,1,2021-04-08,1,N,13B,60,57,F,10,20,R,,,57,
2021,45925547,150125996,1,2021-04-10,1,N,13A,25,22,M,10,20,R,,,22,
2021,45925548,150126004,1,2021-04-17,2,N,13B,38,35,M,10,20,R,,,35,
2021,45925549,150126017,1,2021-04-23,3,N,11A,41,38,M,10,20,R,,,38,
2021,45925550,150126026,1,2021-04-16,2,N,13B,21,18,F,10,20,R,,,18,
2021,45925551,150126036,1,2021-04-25,3,N,120,41,38,M,10,20,R,,,38,
2021,45925552,150126044,1,2021-06-16,2,N,240,44,41,M,10,20,R,,,41,
2021,45925553,150126045,1,2021-08-10,2,N,35A,60,57,M,10,20,R,,,57,
2021,45925554,150126048,1,2021-04-20,2,N,90Z,37,34,F,10,20,R,,,34,
2021,45527115,148737241,1,2021-04-28,1,N,35A,19,16,M,20,20,R,H,,16,
2021,45925555,150126072,1,2021-04-24,2,N,23H,32,29,M,10,20,R,,,29,
2021,45925556,150126076,1,2021-04-22,1,N,13A,37,34,M,10,20,R,,,34,
2021,45925557,150126077,1,2021-04-22,1,N,13A,41,38,F,10,20,R,,,38,
2021,45925558,150126090,1,2021-05-13,2,N,23H,62,59,M,20,20,N,,,59,
2021,45925559,150126090,2,2021-05-13,2,N,23H,48,45,F,10,20,N,,,45,
2021,45925560,150126094,1,2021-05-02,3,N,11D,23,20,M,10,20,R,,,20,
2021,45925561,150126112,1,2021-05-03,3,N,240,46,43,M,20,20,R,,,43,
2021,45925562,150126119,1,2021-05-02,1,N,23H,19,16,M,10,20,R,H,,16,
2021,45925563,150126119,2,2021-05-02,2,N,23H,72,69,M,10,20,R,,,69,
2021,45527173,148737453,1,2021-05-04,1,N,13A,40,37,M,10,20,R,,,37,
2021,45925564,150126135,1,2021-05-06,1,N,13B,27,24,M,20,20,R,,,24,
2021,45925565,150126140,1,2021-05-24,3,N,26B,34,31,F,10,20,R,,,31,
2021,45925566,150126141,1,2021-05-14,2,N,23H,29,26,F,10,20,R,,,26,
2021,45925567,150126143,1,2021-05-19,2,N,23C,44,41,F,10,20,R,,,41,
2021,45925568,150126147,1,2021-05-21,2,N,23H,42,39,M,10,20,R,,,39,
2021,45925569,150126149,1,2021-05-08,1,N,13B,46,43,M,10,20,R,,,43,
2021,45925570,150126158,1,2021-05-09,1,N,13B,29,26,M,20,20,R,,,26,
2021,45925571,150126170,1,2021-07-16,3,N,13A,50,47,M,10,20,R,,,47,
2021,45925572,150126182,1,2021-05-14,1,N,35A,31,28,M,10,20,R,,,28,
2021,45925573,150126184,1,2021-05-15,3,N,23C,29,26,F,10,20,R,,,26,
2021,45527234,148737640,1,2021-05-23,2,N,35A,49,46,M,10,20,R,,,46,
2021,45925574,150126189,1,2021-06-04,2,N,35A,47,44,F,10,20,R,,,44,
2021,45925575,150126191,1,2021-05-16,1,N,13B,38,35,F,10,20,R,,,35,
2021,45925576,150126196,1,2021-05-17,1,N,13A,19,16,M,20,20,R,H,,16,
2021,45925578,150126206,1,2021-05-21,2,N,13B,32,29,M,10,20,R,,,29,
2021,45925580,150126209,1,2021-05-21,2,N,23H,38,35,F,10,20,R,,,35,
2021,45925582,150126211,1,2021-05-18,3,N,13A,32,29,M,10,20,R,,,29,
2021,45925584,150126214,1,2021-06-04,2,N,35A,29,26,M,10,20,R,,,26,
2021,45925585,150126217,1,2021-05-21,2,N,13B,25,22,F,10,20,R,,,22,
2021,45925586,150126218,1,2021-05-24,3,N,35A,24,21,M,10,20,R,,,21,
2021,45925588,150126222,1,2021-05-18,1,N,13A,52,49,M,10,20,R,,,49,
2021,45925589,150126223,1,2021-05-18,1,N,13A,51,48,M,10,20,N,,,48,
2021,45925590,150126229,1,2021-05-23,3,N,13A,33,30,M,10,20,R,,,30,
2021,45925591,150126237,1,2021-05-20,1,N,13A,36,33,M,10,20,R,,,33,
2021,45925594,150126244,1,2021-05-20,1,N,35A,49,46,M,10,20,R,,,46,
2021,45925595,150126244,2,2021-05-20,1,N,35A,43,40,M,10,20,R,,,40,
2021,45925596,150126244,3,2021-05-20,1,N,35A,44,41,M,10,20,R,,,41,
2021,45925597,150126252,1,2021-05-23,2,N,35A,33,30,M,10,20,R,,,30,
2021,45925598,150126259,1,2021-06-01,3,N,13A,63,60,M,10,20,R,,,60,
2021,45925599,150126261,1,2021-05-26,2,N,13B,32,29,F,10,20,R,,,29,
2021,45925600,150126261,2,2021-05-25,2,N,13B,31,28,M,10,20,R,,,28,
2021,45925601,150126262,1,2021-05-29,2,N,13B,21,18,M,20,20,R,,,18,
2021,45925602,150126264,1,2021-05-24,1,N,240,16,13,F,10,20,R,R,,13,
2021,45925603,150126264,2,2021-05-24,1,N,240,15,12,F,10,20,R,R,,12,
2021,45925604,150126264,3,2021-05-24,1,N,240,16,13,F,10,20,R,R,,13,
2021,45925607,150126269,1,2021-05-24,1,N,35A,35,32,F,10,20,R,,,32,
2021,45925608,150126276,1,2021-06-04,3,N,13B,61,58,F,10,20,R,,,58,
2021,45925609,150126278,1,2021-05-25,1,N,13B,38,35,M,10,20,R,,,35,
2021,45925610,150126279,1,2021-05-25,3,N,35A,41,38,M,10,20,R,,,38,
2021,45925611,150126280,1,2021-06-08,3,N,13B,24,21,M,10,20,R,,,21,
2021,45925612,150126281,1,2021-05-26,1,N,13B,19,16,M,10,20,R,H,,16,
2021,45925613,150126282,1,2021-05-27,1,N,13A,52,49,M,10,20,R,,,49,
2021,45925616,150126287,1,2021-05-27,1,N,35A,42,39,M,10,20,R,,,39,
2021,45925617,150126292,1,2021-05-31,1,N,13B,17,14,F,10,20,R,H,,14,
2021,45925620,150126296,1,2021-05-28,1,N,35A,39,36,F,10,20,R,,,36,
2021,45925621,150126297,1,2021-05-31,2,N,290,60,57,M,10,20,R,,,57,
2021,45925622,150126320,1,2021-06-01,2,N,13B,28,25,M,10,20,R,,,25,
2021,45925623,150126324,1,2021-08-11,3,N,290,45,42,F,10,20,R,,,42,
2021,45925624,150126325,1,2021-05-31,2,N,13B,11,08,F,10,20,R,H,,08,
2021,45925625,150126325,2,2021-05-31,2,N,13B,12,09,F,10,20,R,H,,09,
2021,45925626,150126328,1,2021-06-02,2,N,35A,30,27,F,10,20,R,,,27,
2021,45925627,150126335,1,2021-05-30,2,N,23C,66,63,M,10,20,R,,,63,
2021,45925628,150126336,1,2021-06-08,2,N,290,16,13,M,10,20,R,H,,13,
2021,45925629,150126338,1,2021-05-30,3,N,35A,31,28,F,10,20,R,,,28,
2021,45925630,150126339,1,2021-05-31,1,N,35B,33,30,F,10,20,R,,,30,
2021,45925631,150126347,1,2021-05-31,3,N,35A,52,49,M,10,20,R,,,49,
2021,45925632,150126350,1,2021-06-16,2,N,13B,37,34,M,10,20,R,,,34,
2021,45925633,150126360,1,2021-06-02,1,N,13B,37,34,M,20,20,R,,,34,
2021,45925634,150126365,1,2021-06-07,2,N,13B,16,13,F,10,20,R,R,,13,
2021,45925635,150126365,2,2021-06-07,2,N,90Z,15,12,F,10,20,R,R,,12,
2021,45925636,150126367,1,2021-06-28,2,N,23H,49,46,M,10,20,R,,,46,
2021,45925637,150126368,1,2021-06-03,2,N,290,44,41,M,10,20,R,,,41,
2021,45925638,150126369,1,2021-06-04,1,N,13A,34,31,M,10,20,R,,,31,
2021,45925639,150126375,1,2021-06-06,2,N,35B,51,48,M,10,20,R,,,48,
2021,45925640,150126376,1,2021-06-07,2,N,13B,43,40,M,20,20,R,,,40,
2021,45925641,150126379,1,2021-06-06,3,N,13B,28,25,F,10,20,R,,,25,
2021,45925642,150126383,1,2021-06-07,1,N,13B,31,28,M,10,10,R,,,28,
2021,45925643,150126384,1,2021-06-07,1,N,13B,27,24,F,10,20,R,,,24,
2021,45925644,150126387,1,2021-06-08,2,N,35A,54,51,M,20,20,R,,,51,
2021,45925645,150126388,1,2021-06-16,2,N,290,27,24,M,20,20,R,,,24,
2021,45925646,150126390,1,2021-06-08,1,N,35A,29,26,M,10,20,R,,,26,
2021,45925647,150126393,1,2021-06-09,1,N,13B,19,16,F,10,20,R,H,,16,
2021,45925648,150126395,1,2021-06-09,1,N,35A,18,15,M,20,20,R,R,,15,
2021,45925649,150126400,1,2021-06-10,1,N,35A,24,21,M,20,20,R,,,21,
2021,45925650,150126401,1,2021-06-18,2,N,290,44,41,M,10,20,R,,,41,
2021,45925651,150126402,1,2021-06-10,1,N,520,34,31,M,10,20,N,,,31,
2021,45925652,150126411,1,2021-06-14,2,N,13B,21,18,M,10,20,R,,,18,
2021,45925653,150126412,1,2021-06-24,2,N,13B,21,18,M,10,20,R,,,18,
2021,45925654,150126413,1,2021-06-12,1,N,240,19,16,M,10,20,R,H,,16,
2021,45925655,150126414,1,2021-06-12,1,N,520,32,29,M,10,10,U,,,29,
2021,45925656,150126417,1,2021-06-12,1,N,35A,19,16,M,10,20,R,H,,16,
2021,45925657,150126418,1,2021-06-13,2,N,520,22,19,M,98,20,R,,,19,
2021,45527478,148738275,1,2021-06-23,2,N,23H,28,25,M,10,20,R,,,25,
2021,45527479,148738275,2,2021-09-09,3,N,23H,43,40,M,10,20,R,,,40,
2021,45925658,150126437,1,2021-06-16,1,N,520,27,24,M,10,20,R,,,24,
2021,45925659,150126438,1,2021-06-16,1,N,13B,36,33,F,10,20,R,,,33,
2021,45925660,150126441,1,2021-07-09,2,N,13B,15,12,M,10,20,R,R,,12,
2021,45925661,150126452,1,2021-06-19,1,N,35A,44,41,M,10,20,R,,,41,
2021,45925662,150126452,2,2021-06-19,1,N,35A,36,33,F,10,20,R,,,33,
2021,45925663,150126453,1,2021-06-20,2,N,90Z,17,14,M,20,20,R,R,,14,
2021,45925664,150126456,1,2021-06-21,3,N,13A,51,48,M,10,20,R,,,48,
2021,45925665,150126457,1,2021-06-19,1,N,35A,49,46,M,10,20,R,,,46,
2021,45925666,150126465,1,2021-07-09,2,N,290,27,24,F,10,20,R,,,24,
2021,45925667,150126466,1,2021-06-21,1,N,13A,42,39,M,10,20,R,,,39,
2021,45925668,150126468,1,2021-06-23,2,N,13B,53,50,M,10,20,R,,,50,
2021,45925669,150126471,1,2021-07-06,2,N,90Z,30,27,M,20,20,R,,,27,
2021,45925670,150126472,1,2021-06-22,3,N,13A,24,21,M,20,20,R,,,21,
2021,45925671,150126474,1,2021-06-22,2,N,35A,22,19,M,10,10,R,,,19,
2021,45925672,150126480,1,2021-06-23,1,N,220,30,27,M,10,20,R,,,27,
2021,45925673,150126487,1,2021-08-12,2,N,23D,30,27,M,10,20,R,,,27,
2021,45925674,150126491,1,2021-06-24,1,N,220,24,21,M,10,20,R,,,21,
2021,45925675,150126492,1,2021-06-24,2,N,35A,24,21,M,10,20,R,,,21,
2021,45925676,150126494,1,2021-06-29,2,N,240,37,34,M,20,20,R,,,34,
2021,45925677,150126502,1,2021-06-25,1,N,13B,39,36,M,10,20,R,,,36,
2021,45925678,150126508,1,2021-06-26,1,N,35A,27,24,F,10,20,R,,,24,
2021,45925679,150126509,1,2021-06-26,1,N,220,51,48,M,10,20,R,,,48,
2021,45925680,150126511,1,2021-07-09,2,N,13B,48,45,M,20,20,R,,,45,
2021,45925681,150126512,1,2021-06-26,1,N,35A,43,40,M,10,20,R,,,40,
