data_year,weapon_id,offense_id,nibrs_weapon_id
2021,41,180002973,
2021,41,180002974,
2021,42,180002975,
2021,41,180002976,
2021,21,180002978,
2021,41,180002979,
2021,41,180002980,
2021,3,180002982,
2021,41,180002984,
2021,3,178800198,
2021,41,178800198,
2021,32,180002985,
2021,41,180002988,
2021,41,180002989,
2021,38,180002990,
2021,41,180002991,
2021,41,180002992,
2021,38,180002993,
2021,41,180002994,
2021,41,180002996,
2021,41,180002998,
2021,41,180003001,
2021,41,180003002,
2021,41,180003012,
2021,41,180003014,
2021,41,180003018,
2021,41,180003019,
2021,41,180003020,
2021,41,161889071,
2021,41,180003021,
2021,41,180003027,
2021,38,180003031,
2021,38,161889073,
2021,41,180003036,
2021,41,180003037,
2021,41,180003055,
2021,21,180003058,
2021,41,180003059,
2021,41,180003063,
2021,41,180003065,
2021,41,180003067,
2021,37,180003067,
2021,41,180003069,
2021,41,180003071,
2021,41,180003073,
2021,41,180003075,
2021,41,180003076,
2021,41,180003082,
2021,39,180003083,
2021,41,180003090,
2021,41,180003091,
2021,41,180003092,
2021,41,180003093,
2021,41,180003096,
2021,41,180003099,
2021,41,180003105,
2021,41,180003106,
2021,41,180003113,
2021,37,180003119,
2021,38,180003119,
2021,41,180003122,
2021,41,180003143,
2021,21,170705597,
2021,41,180003147,
2021,41,180003162,
2021,41,161894143,
2021,41,167954095,
2021,38,180003173,
2021,39,161894148,
2021,41,161889094,
2021,41,180003179,
2021,42,161894157,
2021,31,161889093,
2021,42,180003181,
2021,41,180003182,
2021,41,180003186,
2021,41,180003191,
2021,38,180003194,
2021,1,168104922,
2021,41,180003203,
2021,1,168104954,
2021,3,167954046,
2021,3,167954047,
2021,41,161889107,
2021,1,174067783,
2021,41,180003221,
2021,42,161894163,
2021,3,165728454,
2021,41,161889112,
2021,41,180003223,
2021,41,180003228,
2021,41,161894179,
2021,41,180003229,
2021,41,180003231,
2021,41,178800388,
2021,41,180003235,
2021,41,161894209,
2021,41,180003236,
2021,38,180003241,
2021,3,180003243,
2021,41,180003244,
2021,37,180003244,
2021,41,180003245,
2021,41,180003248,
2021,41,180003257,
2021,41,180003264,
2021,41,180003269,
2021,41,180003270,
2021,41,180003273,
2021,38,163647738,
2021,41,180003281,
2021,31,164558352,
2021,41,180003283,
2021,41,180003290,
2021,42,161894193,
2021,41,180003295,
2021,41,180003296,
2021,1,169895967,
2021,41,180003304,
2021,41,161889142,
2021,41,161889141,
2021,3,178367625,
2021,41,180003306,
2021,41,180003307,
2021,41,180003309,
2021,41,180003310,
2021,41,180003317,
2021,21,180003319,
2021,41,180003336,
2021,21,180003338,
2021,41,180003344,
2021,41,180003351,
2021,41,180003356,
2021,31,180003358,
2021,41,161889388,
2021,38,180003358,
2021,41,180003366,
2021,42,170703651,
2021,41,161894227,
2021,41,180003367,
2021,21,163648928,
2021,41,180003372,
2021,41,180003376,
2021,41,180003377,
2021,41,180003378,
2021,41,180003379,
2021,2,180003380,
2021,3,180003384,
2021,21,180003384,
2021,41,180003389,
2021,41,161894403,
2021,41,180003392,
2021,41,180003397,
2021,3,161889192,
2021,39,161894250,
2021,38,180003398,
2021,41,180003399,
2021,4,180003401,
2021,41,180003405,
2021,38,161894244,
2021,3,180003406,
2021,41,180003409,
2021,41,180003410,
2021,41,180003416,
2021,41,161894254,
2021,42,180003419,
2021,3,180003429,
2021,41,161889389,
2021,21,180003432,
2021,41,180003439,
2021,41,180003448,
2021,41,163647749,
2021,41,180003450,
2021,41,180370911,
2021,38,180003467,
2021,41,180003468,
2021,42,180003469,
2021,41,163647883,
2021,41,180003472,
2021,1,170703677,
2021,3,180003473,
2021,41,180003476,
2021,41,180003484,
2021,41,180003488,
2021,42,161889224,
2021,41,180003492,
2021,41,180003493,
2021,41,180003495,
2021,41,180003502,
2021,41,180003503,
2021,41,180003505,
2021,41,180003508,
2021,41,180003511,
2021,41,161894291,
2021,41,180003515,
2021,41,180003516,
2021,3,165728327,
2021,41,180003517,
2021,3,180003518,
2021,41,180003527,
2021,3,180003530,
2021,5,180003530,
2021,21,180003530,
2021,41,180003533,
2021,41,180003535,
2021,42,163651662,
2021,41,180003543,
2021,3,164559516,
2021,41,164559516,
2021,41,163651668,
2021,41,180003550,
2021,41,163651661,
2021,38,163651661,
2021,41,180003552,
2021,41,180003554,
2021,41,180003568,
2021,21,163647760,
2021,41,163647760,
2021,41,180003570,
2021,41,180003572,
2021,38,180003573,
2021,41,180003574,
2021,41,180003577,
2021,41,180003578,
2021,41,161889237,
2021,3,180003587,
2021,41,164558340,
2021,41,161894315,
2021,3,180003588,
2021,41,180003598,
2021,21,163651672,
2021,41,180003601,
2021,42,179008560,
2021,41,180003604,
2021,41,161894312,
2021,41,161889240,
2021,41,180003606,
2021,42,161894313,
2021,42,180003607,
2021,41,180003615,
2021,41,161889244,
2021,41,180003616,
2021,21,163647772,
2021,41,180003617,
2021,42,164558360,
2021,41,180003618,
2021,3,161889318,
2021,41,180003622,
2021,21,164558344,
2021,41,164558344,
2021,41,180003628,
2021,4,180003631,
2021,41,180003634,
2021,41,180003637,
2021,41,161894408,
2021,38,180003638,
2021,41,161894324,
2021,41,180003641,
2021,1,170703699,
2021,41,180003644,
2021,41,180003648,
2021,21,167954081,
2021,41,163647796,
2021,41,180003649,
2021,41,180003650,
2021,3,180003653,
2021,3,174065004,
2021,3,174065005,
2021,41,163647763,
2021,41,180003654,
2021,38,163652727,
2021,41,180003655,
2021,41,180003656,
2021,41,180003657,
2021,41,180003658,
2021,21,180003660,
2021,41,180003661,
2021,41,180003664,
2021,41,163651691,
2021,41,180003665,
2021,3,180003666,
2021,3,178800715,
2021,3,178800716,
2021,41,180003670,
2021,41,180003672,
2021,38,180003673,
2021,41,180003674,
2021,41,180003675,
2021,41,180003676,
2021,41,163647776,
2021,41,180003677,
2021,42,163651841,
2021,32,180003679,
2021,38,180003692,
2021,1,164560831,
2021,41,163647797,
2021,41,180003704,
2021,41,180003705,
2021,41,180003716,
2021,31,180003717,
2021,41,180003723,
2021,21,163647798,
2021,41,164558341,
2021,42,180003725,
2021,41,167954068,
2021,41,167954069,
2021,41,180003730,
2021,41,180003731,
2021,42,163647803,
2021,3,180003736,
2021,41,180003744,
2021,21,164558338,
2021,3,163647807,
2021,41,163647804,
2021,39,163647804,
2021,41,180003745,
2021,1,180003752,
2021,41,180003753,
2021,39,180003757,
2021,38,180003761,
2021,41,180003763,
2021,3,180003764,
2021,41,180003766,
2021,41,180003768,
2021,41,180003769,
2021,41,180003770,
2021,41,180003775,
2021,41,180003777,
2021,42,163647828,
2021,21,180003778,
2021,41,180003779,
2021,41,180003780,
2021,41,180003782,
2021,39,163651735,
2021,41,180003783,
2021,41,180003784,
2021,41,163647840,
2021,3,180003788,
2021,3,174064995,
2021,41,180003789,
2021,41,180003790,
2021,41,180003791,
2021,41,180003793,
2021,41,180003799,
2021,3,164558400,
2021,41,180003810,
2021,21,180003815,
2021,41,180003815,
2021,21,180003816,
2021,41,180003816,
2021,41,180003819,
2021,41,180003825,
2021,38,163651805,
2021,41,180003826,
2021,41,180003827,
2021,21,180003828,
2021,41,180003831,
2021,21,180003835,
2021,42,163648235,
2021,41,180003836,
2021,41,180003844,
2021,41,163651789,
2021,41,180003846,
2021,41,180003851,
2021,42,163647894,
2021,41,180003854,
2021,42,163651815,
2021,41,180003855,
2021,41,180003858,
2021,42,163652639,
2021,41,180003860,
2021,41,180003865,
2021,41,163651777,
2021,42,163651771,
2021,41,180003867,
2021,41,180003873,
2021,42,163647891,
2021,41,180003876,
2021,41,180003879,
2021,42,165730634,
2021,41,180003882,
2021,41,163647893,
2021,41,180003885,
2021,21,163647902,
2021,31,180003886,
2021,3,180003888,
2021,3,165728339,
2021,38,180003890,
2021,3,180003894,
2021,42,180003895,
2021,3,180003896,
2021,7,180003898,
2021,41,180003899,
2021,21,180003900,
2021,41,163648055,
2021,41,180003902,
2021,41,180003905,
2021,41,180003908,
2021,3,180003910,
2021,41,180003913,
2021,21,180003917,
2021,31,180003917,
2021,41,180003918,
2021,41,180003920,
2021,41,180003928,
2021,41,163647915,
2021,38,180003933,
2021,41,180003935,
2021,41,180003947,
2021,42,163651813,
2021,3,180003954,
2021,42,163647930,
2021,1,163651823,
2021,41,180003958,
2021,42,180003971,
2021,3,167955879,
2021,3,180003973,
2021,41,180003980,
2021,41,180003981,
2021,41,180003982,
2021,21,163647944,
2021,41,180003983,
2021,42,180003984,
2021,42,180003986,
2021,41,180003987,
2021,41,180003988,
2021,41,164558347,
2021,41,180003990,
2021,3,164558348,
2021,3,180003992,
2021,41,164558358,
2021,38,164558358,
2021,41,180003996,
2021,41,180004003,
2021,41,180004007,
2021,38,180004009,
2021,41,164558372,
2021,41,180004010,
2021,41,180004011,
2021,41,180004014,
2021,41,163647966,
2021,38,163647966,
2021,38,180004018,
2021,3,178800997,
2021,42,163647967,
2021,41,180004021,
2021,41,180004026,
2021,41,163651947,
2021,3,164558346,
2021,41,180004029,
2021,41,180004033,
2021,41,180004035,
2021,41,180004036,
2021,41,180004037,
2021,41,180004039,
2021,41,180004044,
2021,41,180004054,
2021,41,163647986,
2021,41,163647975,
2021,41,180004057,
2021,41,180004059,
2021,41,180004061,
2021,3,164558355,
2021,41,180004076,
2021,3,164558398,
2021,38,163652641,
2021,41,180004081,
2021,1,167954083,
2021,41,163647994,
2021,21,180004089,
2021,42,163652645,
2021,41,180004089,
2021,41,180004099,
2021,37,163648002,
2021,3,168104572,
2021,41,180004100,
2021,31,164558367,
2021,38,164558367,
2021,38,180004102,
2021,38,163648365,
2021,41,180004104,
2021,37,180004106,
2021,41,180004109,
2021,41,180004110,
2021,21,180004111,
2021,41,180004118,
2021,31,180004119,
2021,41,180004120,
2021,41,180004123,
2021,3,180004124,
2021,21,164558383,
2021,21,180004131,
2021,31,180004132,
2021,41,180004140,
2021,3,174067767,
2021,41,165728333,
2021,21,180004146,
2021,41,164558387,
2021,41,180004147,
2021,41,163648022,
2021,41,180004150,
2021,41,163652761,
2021,3,164560901,
2021,38,180004153,
2021,41,180004155,
2021,41,174067772,
2021,3,180004158,
2021,41,163648026,
2021,41,180004163,
2021,41,163651892,
2021,41,163651889,
2021,41,180004179,
2021,41,163649033,
2021,41,163651901,
2021,41,180004186,
2021,21,164558430,
2021,41,180004189,
2021,41,180004194,
2021,41,164558373,
2021,41,163651925,
2021,41,180004195,
2021,41,180004197,
2021,41,180004201,
2021,41,180004202,
2021,42,163651906,
2021,41,180004203,
2021,41,180004205,
2021,41,180004212,
2021,38,163651908,
2021,41,164558361,
2021,41,180004217,
2021,41,180004232,
2021,41,163649047,
2021,31,164558440,
2021,41,180004234,
2021,41,180004238,
2021,41,180004261,
2021,41,163651928,
2021,38,180004261,
2021,41,180004267,
2021,41,180004269,
2021,2,180004281,
2021,41,180004285,
2021,31,180004287,
2021,41,180004287,
2021,41,180004290,
2021,42,164558392,
2021,31,180004293,
2021,1,180004305,
2021,42,164558413,
2021,42,163651940,
2021,41,163651936,
2021,41,180004312,
2021,41,180004313,
2021,41,180004315,
2021,41,180004322,
2021,41,163648085,
2021,41,163648076,
2021,21,167954052,
2021,41,180004327,
2021,41,180004331,
2021,42,163651945,
2021,41,180004332,
2021,41,180004334,
2021,41,164560779,
2021,41,180004337,
2021,41,180004338,
2021,42,164560773,
2021,41,180004350,
2021,41,163648103,
2021,3,180004352,
2021,41,180004354,
2021,31,180004355,
2021,41,180004355,
2021,41,180004356,
2021,3,180004359,
2021,41,180004362,
2021,41,180004364,
2021,41,178801507,
2021,31,180004375,
2021,41,165730759,
2021,41,180004379,
2021,41,180004394,
2021,41,163651979,
2021,39,163648114,
2021,41,164558378,
2021,41,180004411,
2021,41,163648117,
2021,38,165728363,
2021,41,180004424,
2021,41,163651969,
2021,42,163648123,
2021,21,180004436,
2021,42,163652660,
2021,42,163648134,
2021,41,163648135,
2021,41,180004438,
2021,41,180004441,
2021,41,180004443,
2021,1,163652077,
2021,41,180004451,
2021,41,163652795,
2021,21,163648176,
2021,41,180004452,
2021,41,180004458,
2021,41,180004464,
2021,41,180004471,
2021,21,180004474,
2021,41,165730923,
2021,41,180004475,
2021,21,163648185,
2021,41,180004477,
2021,21,163648184,
2021,3,180004485,
2021,3,163648164,
2021,31,180004485,
2021,31,180004486,
2021,3,180004488,
2021,41,180004493,
2021,41,180004497,
2021,41,163652662,
2021,38,180004498,
2021,41,180004500,
2021,41,180004502,
2021,38,180004505,
2021,41,180004511,
2021,3,180004512,
2021,41,180004512,
2021,41,180004513,
2021,38,163652002,
2021,41,180004515,
2021,3,180004524,
2021,42,163652796,
2021,41,180004528,
2021,41,163652004,
2021,1,165728354,
2021,32,165728354,
2021,41,180004530,
2021,38,180004533,
2021,37,164560796,
2021,41,180004534,
2021,38,180004535,
2021,41,180004551,
2021,41,180004554,
2021,38,180004554,
2021,41,180004562,
2021,41,180004571,
2021,42,180004584,
2021,41,180004586,
2021,41,180004598,
2021,41,180004602,
2021,41,180004607,
2021,41,180004610,
2021,41,180004620,
2021,41,180004623,
2021,42,180004629,
2021,41,180004630,
2021,41,180004635,
2021,41,180004636,
2021,41,180004640,
2021,41,180004642,
2021,41,180004649,
2021,31,180004652,
2021,38,180004652,
2021,41,180004661,
2021,41,178801763,
2021,41,180004663,
2021,42,180004670,
2021,21,180004675,
2021,41,180004680,
2021,41,180004685,
2021,41,180004686,
2021,41,180004687,
2021,1,178801785,
2021,3,178801786,
2021,31,178801786,
2021,41,180004690,
2021,41,180004702,
2021,41,180004721,
2021,41,180004722,
2021,41,180004726,
2021,42,180004734,
2021,3,180004737,
2021,3,180004740,
2021,41,180004745,
2021,42,163648196,
2021,41,180004752,
2021,41,180004753,
2021,41,180004768,
2021,42,163652035,
2021,41,180004780,
2021,42,165728346,
2021,41,180004797,
2021,41,180004802,
2021,41,180004804,
2021,41,180004805,
2021,41,180004806,
2021,42,163648210,
2021,41,180004815,
2021,21,163649062,
2021,41,180004822,
2021,41,163648247,
2021,3,163648225,
2021,41,180004824,
2021,41,180004827,
2021,41,164558414,
2021,41,180004830,
2021,41,180004831,
2021,21,180004832,
2021,41,180004832,
2021,41,180004833,
2021,41,180004834,
2021,3,180004840,
2021,41,180004845,
2021,39,163648229,
2021,41,180004846,
2021,41,163652042,
2021,41,180004847,
2021,41,180004849,
2021,41,180004851,
2021,41,180004852,
2021,3,178801926,
2021,41,163652047,
2021,41,163652803,
2021,41,180004858,
2021,41,180004859,
2021,38,180004863,
2021,41,180004867,
2021,41,163652048,
2021,41,180004868,
2021,41,180004869,
2021,41,180004874,
2021,38,180004875,
2021,21,180004876,
2021,41,180004879,
2021,41,180004883,
2021,1,163652057,
2021,41,180004887,
2021,41,180004892,
2021,41,180004893,
2021,39,163652061,
2021,41,180004909,
2021,41,163652064,
2021,1,163652066,
2021,31,178367647,
2021,3,163648256,
2021,41,180004912,
2021,41,163652069,
2021,41,163648257,
2021,5,180004918,
2021,31,163652084,
2021,41,163652084,
2021,41,163648281,
2021,41,180004926,
2021,41,163648936,
2021,41,180004927,
2021,41,180004930,
2021,41,180004940,
2021,21,169896003,
2021,41,180004941,
2021,41,163652095,
2021,41,180004950,
2021,1,167954593,
2021,42,164559746,
2021,41,180004953,
2021,3,180004954,
2021,41,163648279,
2021,38,180004959,
2021,41,170703681,
2021,41,180004960,
2021,41,180004964,
2021,41,180004969,
2021,41,180004973,
2021,41,180004974,
2021,39,163648286,
2021,41,180004975,
2021,41,180004976,
2021,21,163652089,
2021,42,180004979,
2021,41,163648296,
2021,41,180004981,
2021,41,163648283,
2021,41,180004982,
2021,41,167954776,
2021,38,180004983,
2021,41,180004984,
2021,41,180004988,
2021,41,163652092,
2021,41,164559812,
2021,41,164559877,
2021,41,180004989,
2021,41,180004990,
2021,41,180004998,
2021,41,165728364,
2021,3,167954562,
2021,3,167954563,
2021,41,163648309,
2021,41,163648298,
2021,41,180005009,
2021,41,163652097,
2021,41,163652109,
2021,41,180005019,
2021,21,164558418,
2021,41,180005030,
2021,41,180005042,
2021,21,163648307,
2021,41,163648306,
2021,42,163648940,
2021,41,165728368,
2021,41,180005045,
2021,41,180005049,
2021,42,163648308,
2021,41,180005052,
2021,41,163648313,
2021,41,180005057,
2021,41,163648315,
2021,41,180005061,
2021,38,163648322,
2021,41,180005064,
2021,41,180005067,
2021,41,180005071,
2021,41,164558425,
2021,41,180005073,
2021,41,180005075,
2021,41,180005076,
2021,41,180005078,
2021,41,180005086,
2021,41,180005090,
2021,41,180005091,
2021,41,180005093,
2021,3,180005096,
2021,41,180005098,
2021,41,180005100,
2021,31,180005101,
2021,41,180005102,
2021,41,180005103,
2021,31,180005105,
2021,3,180005107,
2021,41,180005121,
2021,41,163652129,
2021,41,180005127,
2021,41,180005128,
2021,41,180005136,
2021,41,180005149,
2021,21,180005155,
2021,41,180005170,
2021,1,163648348,
2021,41,163652142,
2021,38,163652142,
2021,42,180005182,
2021,41,164558417,
2021,41,180005185,
2021,41,180005189,
2021,42,164558435,
2021,41,180005194,
2021,31,180005198,
2021,42,170703720,
2021,21,180005201,
2021,42,163648635,
2021,41,180005207,
2021,39,163652668,
2021,41,180005210,
2021,41,180005211,
2021,3,180005220,
2021,41,164559594,
2021,7,180005225,
2021,41,180005227,
2021,41,180005228,
2021,41,180005234,
2021,42,163652165,
2021,41,180005240,
2021,41,180005241,
2021,41,180005243,
2021,3,167954111,
2021,41,180005247,
2021,42,163652163,
2021,38,180005249,
2021,41,163648380,
2021,41,180005255,
2021,42,163648392,
2021,3,167954147,
2021,3,164558459,
2021,42,163652167,
2021,3,180005257,
2021,38,180005258,
2021,38,180005260,
2021,41,180005261,
2021,42,180005263,
2021,41,180005264,
2021,38,180005265,
2021,41,180005267,
2021,41,180005268,
2021,41,180005271,
2021,31,180005272,
2021,41,180005273,
2021,41,180005278,
2021,3,180005282,
2021,41,180005290,
2021,32,180005293,
2021,38,180005293,
2021,21,180005315,
2021,41,180005316,
2021,41,180005317,
2021,41,180005341,
2021,41,180005355,
2021,41,180005357,
2021,41,163652179,
2021,38,180005364,
2021,41,180005365,
2021,41,180005366,
2021,41,180005376,
2021,3,180005379,
2021,3,180005380,
2021,3,180005383,
2021,42,180005385,
2021,41,163652180,
2021,41,180005389,
2021,21,170703201,
2021,41,180005391,
2021,21,180005393,
2021,21,180005394,
2021,41,170703194,
2021,41,180005397,
2021,41,163652236,
2021,41,180005402,
2021,41,180005406,
2021,38,180005414,
2021,41,180005415,
2021,41,180005420,
2021,42,180005421,
2021,41,180005427,
2021,41,180005434,
2021,41,180005441,
2021,42,163652247,
2021,41,180005442,
2021,42,174067768,
2021,9,180005443,
2021,41,180005443,
2021,41,180005446,
2021,3,165728412,
2021,41,180005449,
2021,42,164558463,
2021,3,164558517,
2021,41,180005451,
2021,41,180005456,
2021,41,180005457,
2021,41,164558560,
2021,41,180005458,
2021,41,180005460,
2021,41,180005464,
2021,41,180005467,
2021,41,180005468,
2021,38,180005468,
2021,41,180005497,
2021,41,165728439,
2021,39,165728439,
2021,41,180005505,
2021,42,163648466,
2021,21,170703215,
2021,41,180005509,
2021,42,163648469,
2021,41,180005511,
2021,37,180005515,
2021,41,165730666,
2021,41,180005520,
2021,41,180005532,
2021,42,164560819,
2021,9,163652235,
2021,3,180005534,
2021,42,180005535,
2021,41,180005536,
2021,41,180005541,
2021,21,180005542,
2021,41,180005551,
2021,41,163648484,
2021,21,180005553,
2021,41,180005554,
2021,41,180005556,
2021,42,180005557,
2021,41,180005563,
2021,41,178802467,
2021,38,163652250,
2021,3,180005569,
2021,41,180005572,
2021,41,180005573,
2021,41,180005577,
2021,41,180005581,
2021,42,163649079,
2021,38,163648496,
2021,41,163652254,
2021,41,180005583,
2021,42,170703179,
2021,41,180005584,
2021,42,163652262,
2021,41,180005587,
2021,3,164559999,
2021,37,180005587,
2021,21,180005589,
2021,42,163652259,
2021,41,163652255,
2021,41,180005590,
2021,41,180005594,
2021,41,163648501,
2021,41,180005595,
2021,38,180005596,
2021,41,174067776,
2021,41,180005597,
2021,3,163652263,
2021,41,180005598,
2021,41,180005602,
2021,1,169896371,
2021,41,180005611,
2021,41,163648503,
2021,41,163652266,
2021,41,180005614,
2021,21,180005633,
2021,42,163652267,
2021,42,163648513,
2021,21,180005635,
2021,41,180005649,
2021,41,180005653,
2021,41,180005691,
2021,41,180005695,
2021,21,180005699,
2021,41,180005714,
2021,41,180005724,
2021,39,163649081,
2021,31,180005734,
2021,37,180005744,
2021,41,169896412,
2021,41,167954076,
2021,32,180005749,
2021,21,164560806,
2021,41,180005764,
2021,42,163648537,
2021,41,163652280,
2021,3,180005771,
2021,38,180005776,
2021,42,163652284,
2021,41,180005790,
2021,21,164559768,
2021,41,164559896,
2021,21,164560034,
2021,41,180005803,
2021,41,163652285,
2021,38,163652285,
2021,41,180005820,
2021,41,163648538,
2021,41,163648540,
2021,42,164559959,
2021,41,180005851,
2021,41,163652289,
2021,41,167954093,
2021,21,164558437,
2021,41,180005855,
2021,41,180005857,
2021,41,180005871,
2021,41,163648551,
2021,41,180005883,
2021,41,163648554,
2021,41,180005886,
2021,42,164559776,
2021,41,180005896,
2021,1,164558457,
2021,41,180005902,
2021,38,163652302,
2021,3,180005908,
2021,41,180005917,
2021,41,163648559,
2021,41,180005919,
2021,21,163648953,
2021,41,180005926,
2021,41,163648564,
2021,41,180005929,
2021,41,163652307,
2021,3,180005939,
2021,41,180005985,
2021,41,163648563,
2021,42,175849595,
2021,42,163649083,
2021,41,180006027,
2021,39,176768674,
2021,41,180006032,
2021,21,180006052,
2021,41,180006065,
2021,41,180006074,
2021,41,164561055,
2021,41,180093620,
2021,39,164558441,
2021,41,180006097,
2021,3,180006121,
2021,39,169896256,
2021,41,180006134,
2021,41,165728395,
2021,41,180006138,
2021,41,180006144,
2021,41,180006146,
2021,3,180006157,
2021,41,180006176,
2021,41,180006187,
2021,41,180006200,
2021,31,163648962,
2021,32,180006203,
2021,41,180006204,
2021,21,180006207,
2021,41,180006220,
2021,3,163648634,
2021,41,164560876,
2021,41,180006221,
2021,41,180006225,
2021,41,180006229,
2021,41,180006232,
2021,41,180006235,
2021,41,180006238,
2021,42,163648604,
2021,41,180006244,
2021,41,164558509,
2021,38,180006247,
2021,41,180006248,
2021,1,180006264,
2021,41,180006265,
2021,41,178802683,
2021,41,180006270,
2021,41,180006278,
2021,41,180006280,
2021,41,180006285,
2021,39,180006293,
2021,41,180006297,
2021,41,180006300,
2021,21,180006316,
2021,41,180006322,
2021,41,180006330,
2021,41,180006341,
2021,41,180006347,
2021,38,180006356,
2021,42,180006381,
2021,38,180006385,
2021,41,180006388,
2021,4,180006428,
2021,3,165728425,
2021,41,180006429,
2021,41,180006445,
2021,41,180006448,
2021,41,180006484,
2021,42,163648656,
2021,41,180006495,
2021,41,180006502,
2021,41,180006528,
2021,21,180006532,
2021,41,180006552,
2021,41,163648683,
2021,41,180006556,
2021,41,180006575,
2021,41,180006588,
2021,41,180006593,
2021,41,180006601,
2021,41,180006604,
2021,41,180006609,
2021,41,180006612,
2021,41,180006615,
2021,41,164558525,
2021,21,178367639,
2021,41,163648976,
2021,41,163652446,
2021,41,164558556,
2021,41,180006626,
2021,3,180006633,
2021,41,180006637,
2021,41,180006661,
2021,38,163652451,
2021,41,180006676,
2021,41,180006688,
2021,3,163648730,
2021,41,180006693,
2021,41,180006718,
2021,3,180006722,
2021,41,180006727,
2021,41,180006779,
2021,37,180006828,
2021,42,163652540,
2021,42,163648771,
2021,41,180006831,
2021,41,180006837,
2021,41,180006856,
2021,41,180006878,
2021,41,163652508,
2021,3,165728393,
2021,41,164558637,
2021,41,180006889,
2021,41,164558558,
2021,41,164558559,
2021,41,180006894,
2021,41,180006903,
2021,41,180006915,
2021,21,180006929,
2021,41,180006933,
2021,3,180006948,
2021,41,180006968,
2021,41,164558607,
2021,41,164558616,
2021,41,180006973,
2021,41,180006991,
2021,42,163652526,
2021,41,180007006,
2021,41,180007022,
2021,41,180007043,
2021,41,180007065,
2021,41,164558593,
2021,37,180007065,
2021,41,180007074,
2021,38,180007076,
2021,41,180007078,
2021,41,164558649,
2021,41,180007081,
2021,41,180007088,
2021,41,180007100,
2021,38,180007100,
2021,3,180007105,
2021,3,180007107,
2021,41,180007109,
2021,41,180007111,
2021,41,180007115,
2021,32,180007137,
2021,41,167956357,
2021,42,180007147,
2021,42,164558611,
2021,41,164558589,
2021,41,180007167,
2021,42,163648831,
2021,41,180007175,
2021,41,180007179,
2021,41,180007189,
2021,41,164558571,
2021,41,180007193,
2021,41,180007194,
2021,41,180007196,
2021,3,170703195,
2021,41,180007203,
2021,41,174068272,
2021,41,180007207,
2021,41,163652705,
2021,41,180007209,
2021,41,163648839,
2021,21,180007213,
2021,41,180007216,
2021,41,164558581,
2021,41,180007220,
2021,41,180007244,
2021,41,164558640,
2021,39,164558635,
2021,42,180007248,
2021,41,180007254,
2021,42,164558579,
2021,41,180007256,
2021,41,180007260,
2021,41,180007268,
2021,41,164560910,
2021,41,163652602,
2021,41,180007281,
2021,21,168104592,
2021,3,180007293,
2021,41,164560981,
2021,41,163648983,
2021,3,180007305,
2021,41,163652604,
2021,42,164558597,
2021,41,164558755,
2021,38,180007307,
2021,41,180007317,
2021,42,165728411,
2021,41,180007329,
2021,41,164558615,
2021,41,180007333,
2021,41,180007334,
2021,41,180007336,
2021,21,180007341,
2021,21,180007342,
2021,41,165729116,
2021,41,180007344,
2021,41,180007345,
2021,41,180007347,
2021,38,180007354,
2021,41,180007355,
2021,41,180007357,
2021,41,180007358,
2021,41,180007359,
2021,41,180007360,
2021,41,180007361,
2021,41,180007365,
2021,41,180007366,
2021,41,180007367,
2021,41,164561164,
2021,38,180007373,
2021,41,180007381,
2021,41,164558659,
2021,42,164558639,
2021,42,164558660,
2021,41,180007384,
2021,42,180007396,
2021,3,180007399,
2021,41,180007413,
2021,41,180007434,
2021,41,164558765,
2021,41,164561167,
2021,41,180007441,
2021,41,164559540,
2021,41,180007463,
2021,42,164560797,
2021,41,164558683,
2021,1,164558881,
2021,42,164558769,
2021,39,164558676,
2021,3,164558677,
2021,41,180007468,
2021,3,178803124,
2021,41,178803124,
2021,41,180007476,
2021,21,180007478,
2021,21,164560814,
2021,41,180007479,
2021,42,164558724,
2021,42,180007483,
2021,41,164558731,
2021,42,180007486,
2021,41,180007496,
2021,41,180007498,
2021,3,180007503,
2021,41,180007506,
2021,41,180007507,
2021,41,180007510,
2021,41,180007512,
2021,41,180007516,
2021,41,180007519,
2021,41,180007521,
2021,38,180007525,
2021,41,180007528,
2021,41,180007538,
2021,5,180007541,
2021,41,180007544,
2021,37,180007547,
2021,41,180007550,
2021,41,180007553,
2021,41,180007555,
2021,37,180007555,
2021,3,180007558,
2021,41,180007563,
2021,41,180007573,
2021,41,180007574,
2021,3,180007585,
2021,41,180007591,
2021,41,180007595,
2021,41,164560850,
2021,41,180007607,
2021,41,164558733,
2021,3,180007613,
2021,41,180007624,
2021,41,164558740,
2021,41,168104623,
2021,41,180007627,
2021,21,180007633,
2021,42,164558919,
2021,41,180007633,
2021,41,180007640,
2021,41,164561170,
2021,41,164558752,
2021,41,164558753,
2021,42,165728417,
2021,41,180007641,
2021,41,164558772,
2021,41,180007646,
2021,41,164558764,
2021,41,180007660,
2021,41,180007680,
2021,21,164558855,
2021,21,164558856,
2021,41,164558774,
2021,41,164558827,
2021,41,180007681,
2021,41,180007690,
2021,41,180007696,
2021,41,180007698,
2021,3,180007709,
2021,31,164558817,
2021,41,180007712,
2021,3,180007719,
2021,3,180007720,
2021,41,180007723,
2021,41,180007730,
2021,42,164558907,
2021,41,180007732,
2021,39,164558948,
2021,41,180007741,
2021,41,180007743,
2021,38,180007745,
2021,41,180007746,
2021,41,180007747,
2021,1,170705941,
