data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2021,154585942,159539593,18,
2021,154587266,159540909,18,
2021,154586683,159540322,18,
2021,154590122,159543848,18,
2021,154589807,159543533,18,
2021,165681982,170523222,25,
2021,165681986,170523226,9,
2021,165681986,170523227,9,
2021,165681986,170523228,9,
2021,165681986,170523229,9,
2021,165681987,170523226,25,
2021,154584364,159537940,18,
2021,154589718,159543437,18,
2021,154588310,159542032,18,
2021,165681987,170523227,9,
2021,165681987,170523228,9,
2021,165681987,170523229,9,
2021,165681988,170523226,9,
2021,165681988,170523227,25,
2021,165681988,170523228,19,
2021,165681988,170523229,5,
2021,165681989,170523226,9,
2021,154586451,159540082,20,
2021,154587297,159540954,5,
2021,154587328,159540989,24,
2021,154587328,159540990,24,
2021,154587328,159540991,24,
2021,154587329,159540989,24,
2021,154587329,159540990,24,
2021,154587329,159540991,24,
2021,154585869,159539522,18,
2021,154590719,159544452,18,
2021,154589706,159543430,18,
2021,154596750,159550409,18,
2021,154585983,159539633,18,
2021,154586696,159540335,18,
2021,154587842,159541532,18,
2021,154585956,159539608,18,
2021,154590579,159544307,18,
2021,154588267,159541989,18,
2021,154587572,159541219,18,
2021,154589302,159543026,16,
2021,154586840,159540477,9,
2021,154587319,159540980,18,
2021,165681989,170523227,19,
2021,165681989,170523228,25,
2021,165681989,170523229,5,
2021,165681990,170523226,9,
2021,165681990,170523227,17,
2021,165681990,170523228,17,
2021,154631321,159584091,16,
2021,154586806,159540441,24,
2021,154587453,159541104,18,
2021,154587453,159541105,18,
2021,154587453,159541106,18,
2021,154586705,159540345,18,
2021,165681990,170523229,25,
2021,154587208,159540848,18,
2021,154587208,159540849,18,
2021,165681994,170523235,3,
2021,154590251,159543990,18,
2021,165682002,170523243,16,
2021,154599352,159552986,1,
2021,154588509,159542210,18,
2021,154588698,159542402,18,
2021,154589812,159543538,18,
2021,165682003,170523243,16,
2021,154586162,159539803,18,
2021,154588489,159542196,18,
2021,154585677,159539295,18,
2021,154587112,159540754,24,
2021,154587113,159540754,24,
2021,154587114,159540754,16,
2021,154586770,159540405,18,
2021,165682006,170523246,24,
2021,154586136,159539780,18,
2021,154586137,159539780,18,
2021,154586138,159539780,18,
2021,154584384,159537961,18,
2021,154589805,159543529,18,
2021,154589805,159543530,18,
2021,154589805,159543531,18,
2021,154585687,159539308,18,
2021,154585824,159539476,18,
2021,154585700,159539321,18,
2021,154585680,159539298,3,
2021,154589650,159543384,18,
2021,165682006,170523247,24,
2021,154585811,159539456,18,
2021,154585805,159539447,18,
2021,154587464,159541115,18,
2021,154584721,159538296,18,
2021,154584721,159538297,18,
2021,154587096,159540739,18,
2021,165682009,170523250,27,
2021,154585722,159539346,18,
2021,165682012,170523253,1,
2021,154588579,159542280,18,
2021,165682016,170523257,25,
2021,154590839,159544567,1,
2021,154588536,159542238,5,
2021,165682016,170523258,21,
2021,165682017,170523257,21,
2021,165682017,170523258,25,
2021,165682020,170523261,25,
2021,154584925,159538521,18,
2021,165682020,170523262,3,
2021,165682021,170523261,3,
2021,165682021,170523262,25,
2021,165682028,170523268,5,
2021,154595814,159549462,24,
2021,154595814,159549463,24,
2021,165682038,170523277,17,
2021,154585879,159539531,18,
2021,154589634,159543370,18,
2021,154589634,159543371,18,
2021,154589634,159543372,18,
2021,154589634,159543373,18,
2021,154590014,159543738,16,
2021,154586726,159540366,16,
2021,154586726,159540367,16,
2021,154589525,159543275,18,
2021,154589526,159543275,18,
2021,154584529,159538096,18,
2021,165682044,170523283,24,
2021,165682072,170523298,18,
2021,154598343,159552005,18,
2021,154598343,159552006,18,
2021,154587437,159541095,18,
2021,154587437,159541096,18,
2021,154587983,159541692,18,
2021,154587983,159541693,18,
2021,154589849,159543581,18,
2021,154588367,159542086,18,
2021,154587823,159541521,18,
2021,154588537,159542239,18,
2021,154589823,159543553,18,
2021,154588458,159542164,18,
2021,154585861,159539514,18,
2021,154588443,159542148,18,
2021,154585929,159539581,18,
2021,154590640,159544368,18,
2021,154587504,159541153,24,
2021,154587505,159541153,24,
2021,154587506,159541153,24,
2021,154587635,159541297,18,
2021,154588468,159542176,18,
2021,154588469,159542176,18,
2021,154587193,159540832,18,
2021,154588055,159541771,22,
2021,154588055,159541772,22,
2021,154587167,159540804,3,
2021,154586712,159540353,18,
2021,154587374,159541034,18,
2021,154585902,159539555,18,
2021,165682072,170523299,18,
2021,165682078,170523306,27,
2021,165682099,170523328,3,
2021,165682102,170523331,16,
2021,165682111,170523340,21,
2021,165682120,170523351,1,
2021,165682150,170523381,3,
2021,154598010,159551698,24,
2021,154598010,159551699,24,
2021,154585733,159539363,18,
2021,154588534,159542236,18,
2021,154585772,159539407,18,
2021,154587757,159541439,18,
2021,154585712,159539336,18,
2021,154590123,159543849,16,
2021,154590124,159543849,16,
2021,154584438,159538012,18,
2021,154584439,159538012,18,
2021,154585679,159539297,18,
2021,165682165,170523396,3,
2021,154598911,159552555,18,
2021,165682174,170523406,18,
2021,154631217,159583978,18,
2021,154590750,159544483,18,
2021,154595509,159549184,18,
2021,154584319,159537894,24,
2021,154596694,159550348,18,
2021,154585658,159539274,18,
2021,154584278,159537857,1,
2021,154588478,159542186,18,
2021,154590690,159544415,9,
2021,154584510,159538078,18,
2021,154589856,159543590,18,
2021,154589570,159543319,17,
2021,154584792,159538387,18,
2021,164512074,169367565,3,
2021,154584793,159538387,18,
2021,154587454,159541107,18,
2021,154584466,159538040,18,
2021,154584467,159538040,18,
2021,164512075,169367565,14,
2021,165682180,170523413,25,
2021,154588074,159541800,18,
2021,154585776,159539412,18,
2021,154584490,159538062,18,
2021,154586729,159540370,18,
2021,154586730,159540370,18,
2021,154586731,159540370,18,
2021,154586732,159540370,18,
2021,154586733,159540370,18,
2021,154585708,159539330,18,
2021,154587154,159540790,9,
2021,154587811,159541503,18,
2021,154586735,159540372,18,
2021,154590771,159544493,1,
2021,154588416,159542127,18,
2021,154585351,159538952,3,
2021,154588128,159541861,18,
2021,154588561,159542259,18,
2021,154584496,159538068,18,
2021,154584497,159538068,18,
2021,154596064,159549702,18,
2021,154596064,159549703,18,
2021,154596064,159549704,18,
2021,154587315,159540976,18,
2021,154584483,159538056,18,
2021,154584484,159538056,18,
2021,154587378,159541038,18,
2021,154590633,159544359,18,
2021,154590633,159544360,18,
2021,154588502,159542202,18,
2021,154587581,159541230,18,
2021,154587581,159541231,18,
2021,154587085,159540725,26,
2021,154588543,159542245,18,
2021,165682180,170523414,21,
2021,165682181,170523413,21,
2021,165682181,170523414,25,
2021,165682185,170523418,17,
2021,154590465,159544190,18,
2021,154587591,159541240,18,
2021,154587591,159541241,18,
2021,154586874,159540509,18,
2021,154586875,159540509,18,
2021,154586876,159540509,18,
2021,154586877,159540509,18,
2021,154586878,159540509,18,
2021,154587153,159540789,27,
2021,154595803,159549450,6,
2021,154587053,159540697,21,
2021,154587054,159540697,20,
2021,154590064,159543793,18,
2021,154590577,159544306,18,
2021,154590578,159544306,18,
2021,154589551,159543297,18,
2021,154587930,159541637,18,
2021,154587314,159540975,18,
2021,154584513,159538081,18,
2021,154588166,159541897,18,
2021,154586776,159540411,18,
2021,154586765,159540400,18,
2021,154586766,159540400,18,
2021,154587587,159541236,18,
2021,154584525,159538093,18,
2021,154631233,159583997,18,
2021,154590388,159544119,18,
2021,154584397,159537972,18,
2021,154587147,159540785,18,
2021,154587466,159541117,18,
2021,154596849,159550516,18,
2021,154588342,159542063,18,
2021,154584415,159537989,18,
2021,154586771,159540406,18,
2021,154585324,159538928,1,
2021,154585324,159538929,24,
2021,154585324,159538930,24,
2021,154588043,159541759,18,
2021,154584428,159538002,18,
2021,154586757,159540390,18,
2021,154596406,159550064,18,
2021,154596406,159550065,18,
2021,154596406,159550066,18,
2021,154596406,159550067,18,
2021,154596406,159550068,18,
2021,154596406,159550069,18,
2021,154596406,159550070,18,
2021,154596406,159550071,18,
2021,154596407,159550064,24,
2021,154596407,159550068,24,
2021,154588695,159542399,18,
2021,154589467,159543219,18,
2021,154584440,159538013,18,
2021,154587420,159541081,18,
2021,154588592,159542294,18,
2021,165682185,170523419,16,
2021,165682189,170523422,16,
2021,165682197,170523431,18,
2021,154629594,159582362,24,
2021,154629594,159582363,24,
2021,154629595,159582362,24,
2021,154629595,159582363,24,
2021,154587045,159540689,18,
2021,154589432,159543182,18,
2021,154589433,159543182,18,
2021,154589434,159543182,18,
2021,154587482,159541134,18,
2021,154596713,159550371,18,
2021,154586489,159540117,9,
2021,154586489,159540118,9,
2021,154586862,159540497,18,
2021,154585318,159538921,18,
2021,154585318,159538922,18,
2021,154596444,159550113,18,
2021,154596444,159550114,18,
2021,154587715,159541399,27,
2021,154584218,159537789,18,
2021,154587160,159540797,18,
2021,154590612,159544336,24,
2021,154584435,159538009,18,
2021,154588604,159542306,18,
2021,154588621,159542322,18,
2021,154589128,159542844,18,
2021,165682200,170523434,18,
2021,154596931,159550599,18,
2021,154584434,159538008,18,
2021,154590667,159544394,18,
2021,154590608,159544333,18,
2021,154587567,159541214,1,
2021,154587310,159540969,1,
2021,154590663,159544390,18,
2021,154584450,159538023,3,
2021,154596690,159550344,18,
2021,154590292,159544030,24,
2021,154589801,159543523,5,
2021,154584326,159537903,18,
2021,154586580,159540222,1,
2021,154586829,159540466,18,
2021,154584212,159537782,18,
2021,154584212,159537783,18,
2021,154587143,159540777,18,
2021,154587143,159540778,18,
2021,154587143,159540779,18,
2021,154587143,159540780,18,
2021,154587143,159540781,18,
2021,154590729,159544461,1,
2021,154586835,159540472,3,
2021,154589605,159543346,1,
2021,154587393,159541052,18,
2021,154596496,159550171,18,
2021,154596496,159550172,18,
2021,154596497,159550171,18,
2021,154596497,159550172,18,
2021,154587233,159540872,18,
2021,154586646,159540286,18,
2021,154587134,159540768,1,
2021,154586787,159540420,18,
2021,154584331,159537907,18,
2021,154587497,159541143,18,
2021,154588212,159541937,18,
2021,154589587,159543331,19,
2021,154590589,159544315,18,
2021,154584479,159538052,18,
2021,154587794,159541488,18,
2021,154585323,159538927,18,
2021,154588581,159542282,18,
2021,154590721,159544454,24,
2021,165682203,170523437,3,
2021,154590526,159544247,18,
2021,154590526,159544248,18,
2021,154586327,159539954,18,
2021,154588405,159542117,18,
2021,154585286,159538893,18,
2021,154586339,159539966,18,
2021,154587433,159541092,18,
2021,154586333,159539960,18,
2021,154589303,159543027,18,
2021,154598453,159552107,18,
2021,154587148,159540786,6,
2021,154587149,159540786,17,
2021,154586317,159539944,18,
2021,154587115,159540755,27,
2021,154597061,159550730,24,
2021,154597061,159550731,24,
2021,154597062,159550730,24,
2021,154597062,159550731,24,
2021,154591339,159545066,18,
2021,154587848,159541542,18,
2021,154589220,159542942,18,
2021,154589221,159542942,18,
2021,154589222,159542942,18,
2021,154589223,159542942,18,
2021,154589224,159542942,18,
2021,154590571,159544300,24,
2021,154590571,159544301,18,
2021,154590572,159544300,24,
2021,154590572,159544301,18,
2021,154587939,159541648,24,
2021,154587939,159541649,24,
2021,154589441,159543189,18,
2021,154597017,159550689,16,
2021,154597017,159550690,27,
2021,154590622,159544347,24,
2021,154588040,159541755,18,
2021,154588040,159541756,18,
2021,154597552,159551226,9,
2021,154597552,159551227,9,
2021,154587063,159540704,27,
2021,154584350,159537926,18,
2021,165682233,170523472,18,
2021,154584887,159538485,18,
2021,154584376,159537954,18,
2021,154587132,159540766,3,
2021,154587473,159541125,18,
2021,154584354,159537930,18,
2021,154589787,159543505,18,
2021,154590056,159543784,18,
2021,154589516,159543268,18,
2021,154585312,159538913,18,
2021,154587598,159541250,18,
2021,154598121,159551807,15,
2021,154586465,159540096,15,
2021,154595955,159549599,4,
2021,154598015,159551705,5,
2021,154589858,159543591,20,
2021,154598857,159552495,15,
2021,154585276,159538881,18,
2021,154589785,159543502,18,
2021,154588235,159541963,18,
2021,154588435,159542141,18,
2021,154584417,159537991,18,
2021,154587604,159541257,18,
2021,154587604,159541258,18,
2021,154587604,159541259,18,
2021,154586780,159540415,18,
2021,154589865,159543600,1,
2021,154585135,159538741,18,
2021,154590098,159543826,18,
2021,154587609,159541267,18,
2021,154587609,159541268,18,
2021,154586459,159540090,1,
2021,154587344,159541005,18,
2021,154587344,159541006,18,
2021,154585182,159538782,18,
2021,154587123,159540763,24,
2021,154590703,159544430,18,
2021,154587687,159541361,1,
2021,154589848,159543580,18,
2021,154587122,159540762,18,
2021,154589752,159543469,24,
2021,154589753,159543469,24,
2021,154589023,159542743,18,
2021,154598989,159552643,24,
2021,154587463,159541114,18,
2021,154587810,159541502,18,
2021,154589767,159543483,18,
2021,154590680,159544407,18,
2021,154590680,159544408,18,
2021,154587120,159540760,24,
2021,154584455,159538028,18,
2021,154584455,159538029,18,
2021,154586764,159540399,18,
2021,154584306,159537885,18,
2021,154584213,159537784,18,
2021,154587615,159541274,18,
2021,154584317,159537892,18,
2021,154585757,159539392,18,
2021,154587628,159541287,18,
2021,154586777,159540412,18,
2021,154588684,159542389,18,
2021,154588685,159542389,18,
2021,154588641,159542343,18,
2021,154587486,159541138,18,
2021,154588145,159541879,18,
2021,154588593,159542295,18,
2021,154588339,159542060,18,
2021,154589869,159543604,3,
2021,154584536,159538103,24,
2021,154584537,159538103,24,
2021,154588419,159542130,18,
2021,154584304,159537883,1,
2021,154586793,159540425,27,
2021,154590250,159543988,18,
2021,154590250,159543989,18,
2021,154584445,159538018,18,
2021,154585794,159539428,18,
2021,154586761,159540394,18,
2021,154584909,159538506,18,
2021,154588400,159542112,18,
2021,154587110,159540752,19,
2021,154584381,159537958,18,
2021,154595694,159549354,18,
2021,154584726,159538306,18,
2021,154584798,159538396,18,
2021,154584766,159538355,18,
2021,154588463,159542168,18,
2021,154584699,159538277,18,
2021,165682237,170523476,26,
2021,165682250,170523491,21,
2021,154631237,159583999,18,
2021,154587524,159541172,18,
2021,154584799,159538397,18,
2021,154584799,159538398,18,
2021,154584809,159538414,18,
2021,154596670,159550327,18,
2021,154596671,159550327,18,
2021,154596672,159550327,18,
2021,154596673,159550327,18,
2021,154596674,159550327,18,
2021,154596675,159550327,18,
2021,165682250,170523492,25,
2021,165682251,170523491,25,
2021,154596676,159550327,18,
2021,165682251,170523492,21,
2021,165682258,170523499,19,
2021,154631056,159583801,18,
2021,154631056,159583802,18,
2021,154631056,159583803,18,
2021,165682268,170523509,14,
2021,154587079,159540721,24,
2021,154587079,159540722,24,
2021,154587080,159540721,24,
2021,154587080,159540722,24,
2021,154587081,159540721,24,
2021,154587081,159540722,24,
2021,154588498,159542199,18,
2021,154584698,159538276,18,
2021,165682277,170523518,25,
2021,154596349,159550014,18,
2021,154596349,159550015,18,
2021,154596349,159550016,18,
2021,154586772,159540407,18,
2021,154584635,159538197,18,
2021,165682277,170523519,3,
2021,154596622,159550283,18,
2021,154588082,159541808,18,
2021,154588082,159541809,18,
2021,154588082,159541810,18,
2021,165682278,170523518,3,
2021,165682278,170523519,25,
2021,165682297,170523541,24,
2021,154591285,159545016,18,
2021,154591286,159545016,18,
2021,154587918,159541623,18,
2021,165682300,170523543,18,
2021,154587224,159540863,18,
2021,165682313,170523558,3,
2021,154586779,159540414,18,
2021,154586784,159540419,18,
2021,154586785,159540419,18,
2021,154585663,159539281,18,
2021,154584324,159537901,18,
2021,154588413,159542125,18,
2021,154588415,159542125,18,
2021,154588609,159542311,18,
2021,154588106,159541835,18,
2021,154584453,159538026,18,
2021,154596146,159549789,18,
2021,154590561,159544287,18,
2021,154590561,159544288,18,
2021,154590561,159544289,18,
2021,154584486,159538058,18,
2021,154590550,159544275,18,
2021,154587548,159541193,18,
2021,154589508,159543259,18,
2021,154584330,159537906,18,
2021,154584518,159538086,18,
2021,154584363,159537939,24,
2021,154584554,159538118,18,
2021,154584508,159538076,18,
2021,154586813,159540448,18,
2021,154589683,159543412,18,
2021,154590383,159544111,18,
2021,154590641,159544369,18,
2021,154584633,159538195,18,
2021,154584677,159538246,18,
2021,154584767,159538356,18,
2021,154584423,159537997,18,
2021,154587654,159541324,24,
2021,154587654,159541325,24,
2021,154584692,159538271,18,
2021,154587818,159541510,18,
2021,154587818,159541511,18,
2021,154587818,159541512,18,
2021,154587818,159541513,18,
2021,154584576,159538140,24,
2021,154584577,159538140,24,
2021,154595656,159549318,18,
2021,154588224,159541947,18,
2021,154587302,159540961,18,
2021,154586792,159540424,18,
2021,154587645,159541312,14,
2021,154589012,159542732,18,
2021,154589012,159542733,18,
2021,154589012,159542734,18,
2021,154589013,159542732,18,
2021,154589013,159542733,18,
2021,154589013,159542734,18,
2021,154586834,159540471,18,
2021,154589808,159543534,3,
2021,154587104,159540746,18,
2021,154590666,159544392,24,
2021,154590666,159544393,24,
2021,154587108,159540750,3,
2021,154587366,159541026,18,
2021,154590233,159543971,18,
2021,154598509,159552162,18,
2021,154598509,159552163,18,
2021,154598509,159552164,18,
2021,154598509,159552165,18,
2021,154586837,159540474,18,
2021,154584487,159538059,18,
2021,154584337,159537913,18,
2021,154584594,159538157,18,
2021,165682328,170523573,18,
2021,154595306,159549008,18,
2021,154590620,159544345,18,
2021,154586760,159540393,18,
2021,165682331,170523576,3,
2021,154587600,159541252,18,
2021,165682339,170523584,21,
2021,154584446,159538019,18,
2021,154599063,159552717,18,
2021,154584436,159538010,18,
2021,154588323,159542045,18,
2021,154589558,159543305,18,
2021,154588302,159542023,18,
2021,154584188,159537757,27,
2021,154595231,159548930,18,
2021,154584325,159537902,18,
2021,154595672,159549332,18,
2021,154588527,159542229,18,
2021,154586854,159540490,24,
2021,154586824,159540459,18,
2021,154590381,159544110,18,
2021,154590382,159544110,18,
2021,154590139,159543862,18,
2021,154588356,159542075,18,
2021,154584419,159537993,18,
2021,154586797,159540429,18,
2021,154588631,159542331,18,
2021,154584407,159537981,18,
2021,154584394,159537968,18,
2021,154588330,159542053,24,
2021,154584551,159538115,18,
2021,154584567,159538132,18,
2021,154589966,159543687,24,
2021,154587312,159540971,18,
2021,154587312,159540972,18,
2021,154587312,159540973,18,
2021,154589911,159543645,18,
2021,154588253,159541979,18,
2021,154588345,159542066,18,
2021,154587411,159541074,18,
2021,154587412,159541074,18,
2021,154587954,159541663,18,
2021,154584180,159537751,18,
2021,154584181,159537751,18,
2021,154596711,159550369,18,
2021,154590207,159543944,27,
2021,154595798,159549444,18,
2021,154597904,159551587,18,
2021,154587222,159540861,24,
2021,154584464,159538038,18,
2021,154586871,159540506,18,
2021,154587289,159540943,18,
2021,154598530,159552182,18,
2021,154584500,159538071,18,
2021,154587237,159540878,18,
2021,154587295,159540951,18,
2021,154588353,159542072,18,
2021,154586619,159540260,18,
2021,154591231,159544963,1,
2021,154591231,159544964,18,
2021,154591232,159544963,18,
2021,154591232,159544964,18,
2021,154588404,159542116,18,
2021,154584399,159537974,18,
2021,154587099,159540741,3,
2021,154587099,159540742,3,
2021,154587100,159540741,3,
2021,154587100,159540742,3,
2021,154584401,159537976,18,
2021,154584402,159537976,18,
2021,154587949,159541657,18,
2021,154584386,159537963,18,
2021,165682346,170523591,1,
2021,154587515,159541164,18,
2021,154586492,159540121,18,
2021,165682346,170523592,25,
2021,154598421,159552081,18,
2021,154598421,159552082,18,
2021,154598423,159552081,18,
2021,154598423,159552082,18,
2021,165682347,170523591,25,
2021,154598424,159552081,18,
2021,154598424,159552082,18,
2021,154598425,159552081,18,
2021,154598425,159552082,18,
2021,154588423,159542133,18,
2021,154590213,159543951,18,
2021,165682347,170523592,1,
2021,165682353,170523599,24,
2021,154630388,159583132,18,
2021,154588530,159542232,18,
2021,154584349,159537925,18,
2021,154587066,159540707,3,
2021,165682359,170523604,24,
2021,154631224,159583984,18,
2021,154631224,159583985,18,
2021,154631224,159583986,18,
2021,154588201,159541927,14,
2021,154587875,159541572,18,
2021,154587875,159541573,18,
2021,154588396,159542110,18,
2021,154586823,159540458,18,
2021,165682363,170523607,1,
2021,165682371,170523615,25,
2021,154631025,159583764,24,
2021,154631025,159583765,24,
2021,154631025,159583766,24,
2021,154586828,159540465,18,
2021,154587090,159540730,3,
2021,154587532,159541181,18,
2021,154587533,159541181,18,
2021,154599117,159552768,18,
2021,154587135,159540769,21,
2021,154588056,159541773,18,
2021,154588056,159541774,18,
2021,154588056,159541775,18,
2021,154588056,159541776,18,
2021,154588056,159541777,18,
2021,154588056,159541778,18,
2021,154587547,159541192,18,
2021,154584373,159537951,18,
2021,165682371,170523616,1,
2021,154584426,159538000,18,
2021,165682372,170523615,1,
2021,154584358,159537934,18,
2021,165682372,170523616,25,
2021,164512124,169367615,1,
2021,154587296,159540952,18,
2021,154587296,159540953,18,
2021,164512125,169367615,1,
2021,165682378,170523622,1,
2021,154590293,159544031,1,
2021,165682378,170523623,25,
2021,154584353,159537929,18,
2021,165682379,170523622,25,
2021,165682379,170523623,1,
2021,165682389,170523633,21,
2021,154586833,159540470,18,
2021,154587247,159540890,18,
2021,154587248,159540890,18,
2021,154588137,159541870,1,
2021,154588137,159541871,1,
2021,154588471,159542178,18,
2021,154586567,159540207,18,
2021,154588659,159542364,27,
2021,154584355,159537931,18,
2021,154589764,159543477,18,
2021,154589764,159543478,18,
2021,154588556,159542257,18,
2021,154584422,159537996,18,
2021,154584478,159538051,18,
2021,154590034,159543759,18,
2021,154588434,159542140,18,
2021,154587077,159540717,18,
2021,154587077,159540718,18,
2021,154587077,159540719,18,
2021,154589839,159543569,18,
2021,154590051,159543779,18,
2021,154590051,159543780,18,
2021,154590051,159543781,18,
2021,154590052,159543779,1,
2021,154590052,159543780,1,
2021,154590052,159543781,18,
2021,154584362,159537938,18,
2021,154596655,159550312,24,
2021,154596284,159549946,3,
2021,154587290,159540944,18,
2021,154587044,159540688,17,
2021,154587084,159540724,18,
2021,154596299,159549962,18,
2021,154587873,159541570,18,
2021,154587431,159541090,1,
2021,154590492,159544217,18,
2021,154590492,159544218,18,
2021,154588207,159541932,18,
2021,154586964,159540613,18,
2021,154584442,159538015,18,
2021,154598901,159552545,18,
2021,154630957,159583694,18,
2021,154630957,159583695,18,
2021,154630957,159583696,18,
2021,154630957,159583697,18,
2021,154587786,159541476,18,
2021,154587786,159541479,18,
2021,154584444,159538017,18,
2021,154588066,159541791,18,
2021,154584404,159537978,18,
2021,154590614,159544339,18,
2021,154584368,159537946,18,
2021,154584541,159538107,18,
2021,165682389,170523634,25,
2021,165682390,170523633,25,
2021,154586838,159540475,18,
2021,154584382,159537959,18,
2021,154584388,159537965,18,
2021,154584390,159537965,18,
2021,154584391,159537965,18,
2021,154584392,159537965,18,
2021,154590600,159544325,18,
2021,154590587,159544313,18,
2021,154588564,159542263,18,
2021,154588568,159542263,18,
2021,154587186,159540826,24,
2021,154589776,159543494,24,
2021,154584370,159537948,18,
2021,154587559,159541206,18,
2021,154584409,159537983,18,
2021,154588669,159542371,18,
2021,154588614,159542316,18,
2021,154587511,159541156,18,
2021,154587737,159541422,18,
2021,154587474,159541126,18,
2021,154587474,159541127,18,
2021,154587474,159541128,18,
2021,154587474,159541129,18,
2021,154587475,159541126,18,
2021,154587475,159541127,18,
2021,154587475,159541128,18,
2021,154587475,159541129,18,
2021,154586848,159540484,18,
2021,154584470,159538043,18,
2021,154590137,159543860,18,
2021,154586851,159540487,18,
2021,154590472,159544199,18,
2021,154586850,159540486,18,
2021,154584458,159538032,18,
2021,154584433,159538007,18,
2021,154587243,159540887,26,
2021,154587244,159540887,24,
2021,154584447,159538020,18,
2021,154587957,159541666,18,
2021,154588278,159542001,17,
2021,154587796,159541490,14,
2021,154587796,159541491,14,
2021,154587797,159541490,14,
2021,154587797,159541491,14,
2021,165682390,170523634,21,
2021,165682393,170523637,18,
2021,165682400,170523644,25,
2021,165682400,170523645,1,
2021,165682401,170523644,1,
2021,165682401,170523645,25,
2021,165682405,170523649,14,
2021,165682406,170523649,21,
2021,165682407,170523650,21,
2021,165682410,170523654,18,
2021,165682417,170523662,1,
2021,154630617,159583326,18,
2021,154630617,159583327,18,
2021,154630617,159583328,18,
2021,154630617,159583329,18,
2021,154631166,159583914,24,
2021,154631167,159583914,24,
2021,154588336,159542058,18,
2021,154590695,159544420,18,
2021,154587036,159540682,27,
2021,154589771,159543488,18,
2021,154586855,159540491,18,
2021,154598136,159551822,24,
2021,154598136,159551823,24,
2021,154598137,159551822,24,
2021,154598137,159551823,24,
2021,154590643,159544370,24,
2021,154590643,159544371,24,
2021,154590644,159544370,24,
2021,154590644,159544371,24,
2021,154586858,159540494,18,
2021,154587814,159541507,18,
2021,154584293,159537872,18,
2021,154584519,159538087,18,
2021,154588479,159542187,18,
2021,154587972,159541681,18,
2021,154590651,159544377,18,
2021,154587318,159540979,18,
2021,154584359,159537935,18,
2021,154588708,159542414,18,
2021,154588709,159542414,18,
2021,154588432,159542138,18,
2021,154590673,159544399,18,
2021,154590673,159544400,18,
2021,154590674,159544399,18,
2021,154590674,159544400,18,
2021,154588408,159542122,18,
2021,154588409,159542122,18,
2021,154584437,159538011,18,
2021,154584361,159537937,18,
2021,154588104,159541833,18,
2021,154591200,159544930,18,
2021,154584509,159538077,18,
2021,154587330,159540992,18,
2021,154584457,159538031,18,
2021,154584356,159537932,18,
2021,154584375,159537953,18,
2021,154584190,159537759,18,
2021,154587235,159540877,1,
2021,154587236,159540877,1,
2021,154586844,159540481,18,
2021,154590263,159544002,18,
2021,154590264,159544002,18,
2021,154590265,159544002,18,
2021,154590266,159544002,18,
2021,154584328,159537905,1,
2021,154584329,159537905,24,
2021,165682423,170523671,18,
2021,154590487,159544212,14,
2021,154596747,159550404,18,
2021,154586923,159540562,18,
2021,154586905,159540544,18,
2021,154587731,159541414,18,
2021,154588238,159541966,18,
2021,154584498,159538069,18,
2021,154588364,159542084,18,
2021,154584416,159537990,18,
2021,154587227,159540868,27,
2021,154587985,159541694,18,
2021,154587986,159541694,18,
2021,154588343,159542064,18,
2021,154588551,159542252,18,
2021,154584482,159538055,18,
2021,154590711,159544438,18,
2021,154590711,159544439,18,
2021,154590711,159544440,18,
2021,154590711,159544441,18,
2021,154590711,159544442,18,
2021,154590711,159544443,18,
2021,154590711,159544444,18,
2021,154590711,159544445,18,
2021,154584321,159537896,18,
2021,154587257,159540898,24,
2021,154590681,159544409,18,
2021,154595926,159549570,18,
2021,154588270,159541992,18,
2021,154588271,159541992,18,
2021,154587561,159541208,18,
2021,154587562,159541208,18,
2021,154588054,159541770,24,
2021,154586807,159540442,18,
2021,154586808,159540442,18,
2021,154595622,159549283,24,
2021,154595622,159549284,24,
2021,154584327,159537904,18,
2021,154589532,159543280,18,
2021,154587292,159540945,24,
2021,154587292,159540946,24,
2021,154587292,159540947,24,
2021,154589293,159543015,18,
2021,154584307,159537886,18,
2021,154586815,159540450,24,
2021,154586816,159540450,24,
2021,154586817,159540450,24,
2021,154587997,159541708,18,
2021,154590481,159544208,18,
2021,154590482,159544208,18,
2021,154586910,159540549,18,
2021,154584300,159537879,18,
2021,154587305,159540964,18,
2021,154584393,159537967,18,
2021,154599436,159553085,18,
2021,154588372,159542090,18,
2021,154588348,159542068,18,
2021,154588349,159542068,18,
2021,154584338,159537914,18,
2021,154590638,159544366,18,
2021,165682427,170523674,3,
2021,154597079,159550745,18,
2021,154597079,159550746,18,
2021,165682430,170523677,25,
2021,154590829,159544553,18,
2021,154588674,159542379,18,
2021,165682430,170523678,1,
2021,165682431,170523677,1,
2021,154584452,159538025,18,
2021,165682431,170523678,25,
2021,154596693,159550347,18,
2021,165682447,170523691,18,
2021,154589636,159543375,9,
2021,154586992,159540636,18,
2021,165682447,170523692,18,
2021,165682456,170523702,18,
2021,154584237,159537809,18,
2021,154590566,159544296,18,
2021,154590093,159543821,18,
2021,165682458,170523704,3,
2021,154584352,159537928,18,
2021,154584345,159537921,18,
2021,154584346,159537921,18,
2021,154584429,159538003,18,
2021,154586804,159540439,18,
2021,154586804,159540440,18,
