data_year,victim_id,offense_id
2021,147788810,161894208
2021,150300987,164558296
2021,147788806,161894202
2021,147788484,161893847
2021,147788493,161888835
2021,147786309,161893855
2021,147786679,161889150
2021,147788486,161888831
2021,147788489,161893849
2021,147788510,161888854
2021,149389553,163647700
2021,147786312,161893858
2021,147786442,161888978
2021,147786441,161888979
2021,147786443,161888978
2021,147788511,161893864
2021,147788502,161888846
2021,147786311,161888839
2021,150301065,164558363
2021,150301065,164558364
2021,147788505,161888847
2021,147788506,161888850
2021,147789030,161889353
2021,149389548,163651584
2021,147786318,161893862
2021,147786875,161889355
2021,147786308,161893854
2021,147788491,161893851
2021,147788499,161893856
2021,147786317,161888852
2021,165694041,179996705
2021,149389552,163647695
2021,147788501,161888848
2021,165694044,179996708
2021,147789034,161894386
2021,165694047,179996711
2021,147789035,161889357
2021,147789035,161889358
2021,165694050,179996714
2021,147786359,161893895
2021,165694053,179996718
2021,147786316,161893859
2021,165694057,179996723
2021,147786841,161889298
2021,165694060,179996726
2021,147788976,161889298
2021,165694064,179996730
2021,159788409,174067766
2021,165694067,179996733
2021,150300988,164558297
2021,150300988,164558298
2021,165694070,179996736
2021,151475943,165730708
2021,165694071,179996736
2021,151475944,165730708
2021,165694075,179996741
2021,151475945,165730708
2021,147788508,161888851
2021,165694076,179996741
2021,165694080,179996747
2021,147788507,161893861
2021,165694081,179996747
2021,147788538,161888888
2021,147788538,161893898
2021,165694086,179996754
2021,147786320,161888855
2021,165694087,179996755
2021,151473395,165728312
2021,165694090,179996759
2021,147786324,161888858
2021,165694093,179996763
2021,147786325,161888858
2021,165694095,179996766
2021,147786319,161893863
2021,165694096,179996767
2021,147786327,161888860
2021,165694101,179996771
2021,151473403,165728320
2021,151473404,165728320
2021,165694102,179996771
2021,165694105,179996776
2021,147788512,161893865
2021,165694108,179996780
2021,147786332,161893869
2021,165694109,179996779
2021,165694113,179996784
2021,153693610,167954098
2021,147786331,161893868
2021,165694119,179996790
2021,147788517,161893878
2021,147788517,161893880
2021,165694122,179996793
2021,147786328,161893866
2021,165694124,179996795
2021,147786329,161888861
2021,165694128,179996799
2021,147788513,161893870
2021,165694129,179996800
2021,165694133,179996805
2021,147786330,161893867
2021,153843340,168104909
2021,165694134,179996804
2021,165694139,179996812
2021,165694139,179996813
2021,165694142,179996816
2021,165694147,179996821
2021,165694149,179996823
2021,165694153,179996830
2021,165694154,179996831
2021,165694160,179996840
2021,165694163,179996843
2021,165694163,179996844
2021,165694164,179996844
2021,165694167,179996847
2021,165694170,179996850
2021,165694173,179996854
2021,165694177,179996858
2021,165694180,179996862
2021,165694182,179996864
2021,165694185,179996867
2021,165694189,179996873
2021,165694192,179996876
2021,165694194,179996879
2021,165694198,179996881
2021,165694201,179996887
2021,165694204,179996891
2021,165694205,179996891
2021,165694206,179996891
2021,165694209,179996894
2021,165694210,179996894
2021,165694215,179996899
2021,165694218,179996902
2021,165694219,179996902
2021,165694222,179996905
2021,165694223,179996905
2021,165694227,179996910
2021,165694227,179996911
2021,165694233,179996917
2021,165694236,179996921
2021,165694240,179996926
2021,165694243,179996930
2021,165694245,179996932
2021,165694248,179996936
2021,165694251,179996939
2021,162482581,176768671
2021,147786334,161893871
2021,165694256,179996945
2021,165694259,179996949
2021,164517376,178795807
2021,164517377,178795808
2021,165694261,179996952
2021,165694268,179996960
2021,165694271,179996965
2021,165694271,179996966
2021,165694275,179996971
2021,165694277,179996973
2021,165694277,179996974
2021,165694278,179996975
2021,165694281,179996979
2021,165694284,179996982
2021,165694287,179996985
2021,165694290,179996987
2021,165694293,179996991
2021,165694294,179996992
2021,150303027,164560235
2021,165694297,179996995
2021,165694298,179996996
2021,165694303,179997001
2021,165694307,179997006
2021,165694316,179997017
2021,165694320,179997020
2021,165694327,179997028
2021,165694329,179997030
2021,165694329,179997031
2021,165694331,179997033
2021,166060761,180370888
2021,166060762,180370887
2021,165694340,179997043
2021,165694341,179997043
2021,165694344,179997046
2021,165694345,179997046
2021,165694348,179997050
2021,165694351,179997056
2021,165694355,179997060
2021,165694359,179997064
2021,165694361,179997067
2021,165694364,179997071
2021,165694367,179997074
2021,165694370,179997079
2021,165694373,179997083
2021,165694374,179997083
2021,165694375,179997084
2021,165694378,179997087
2021,165694380,179997089
2021,165694380,179997090
2021,165694386,179997095
2021,165694386,179997096
2021,165694393,179997103
2021,165694398,179997108
2021,165694403,179997115
2021,165694406,179997119
2021,165694407,179997118
2021,165694408,179997118
2021,165694409,179997120
2021,164517425,178795859
2021,164517425,178795860
2021,165694412,179997123
2021,166060763,180370889
2021,165694421,179997133
2021,165694424,179997136
2021,165694426,179997138
2021,165694428,179997141
2021,165694431,179997145
2021,165694433,179997147
2021,165694436,179997151
2021,165694436,179997152
2021,165694439,179997155
2021,165694444,179997159
2021,165694451,179997168
2021,165694454,179997173
2021,165694455,179997173
2021,165694456,179997172
2021,165694459,179997176
2021,165694463,179997179
2021,156439479,170704591
2021,165694467,179997183
2021,147786338,161893873
2021,165694471,179997187
2021,150300993,164558303
2021,147788515,161888864
2021,165694473,179997189
2021,147786341,161893877
2021,165694477,179997194
2021,149393461,163651588
2021,165694478,179997194
2021,147788514,161888863
2021,165694480,179997196
2021,147786343,161893879
2021,165694483,179997201
2021,147788527,161893887
2021,165694487,179997204
2021,147786339,161893874
2021,165694487,179997205
2021,165694490,179997210
2021,151473832,165728725
2021,165694491,179997210
2021,165694496,179997213
2021,147786340,161893875
2021,165694499,179997216
2021,156438486,170703675
2021,165694499,179997217
2021,165694505,179997226
2021,147786345,161893882
2021,165694507,179997228
2021,147786342,161893876
2021,165694510,179997231
2021,147788544,161893904
2021,165694513,179997234
2021,147788516,161888867
2021,165694518,179997240
2021,147788518,161888868
2021,165694521,179997243
2021,147786344,161893881
2021,165694522,179997244
2021,149389546,163651580
2021,165694526,179997247
2021,147788554,161888900
2021,165694529,179997252
2021,147788519,161888870
2021,165694532,179997256
2021,147786361,161893897
2021,165694533,179997256
2021,147788520,161893883
2021,165694535,179997259
2021,147788525,161888875
2021,165694536,179997260
2021,165694539,179997263
2021,150300968,164558277
2021,165694540,179997263
2021,147788526,161888874
2021,165694543,179997267
2021,147788522,161888871
2021,165694546,179997271
2021,147788523,161888873
2021,165694550,179997275
2021,147786348,161893885
2021,165694553,179997278
2021,150300991,164558301
2021,165694556,179997282
2021,147788553,161888899
2021,165694556,179997283
2021,165694562,179997289
2021,147786351,161893888
2021,165694564,179997291
2021,150303697,164560859
2021,165694567,179997294
2021,147788524,161893886
2021,165694569,179997296
2021,147788531,161888881
2021,165694573,179997299
2021,147786355,161888883
2021,147788532,161888883
2021,165694578,179997304
2021,147786400,161888937
2021,165694581,179997308
2021,165694581,179997309
2021,149393467,163647706
2021,165694584,179997314
2021,147788534,161893892
2021,165694587,179997317
2021,165694590,179997320
2021,147786357,161888886
2021,165694593,179997323
2021,147788528,161888878
2021,165694596,179997326
2021,147788533,161893891
2021,147786354,161888882
2021,165694599,179997329
2021,147788529,161888879
2021,165694604,179997337
2021,147788530,161888880
2021,165694608,179997341
2021,147786353,161893890
2021,165694612,179997346
2021,165694615,179997349
2021,149393488,163647720
2021,165694618,179997352
2021,155632956,169895981
2021,165694623,179997359
2021,147788537,161893893
2021,165694624,179997359
2021,165694629,179997366
2021,150300985,164558294
2021,165694633,179997369
2021,147786356,161888884
2021,165694640,179997377
2021,147788536,161888887
2021,165694643,179997380
2021,147786381,161888903
2021,147786381,161893919
2021,165694650,179997388
2021,147786358,161893894
2021,165694651,179997388
2021,149389556,163647707
2021,165694653,179997390
2021,147788539,161893900
2021,165694654,179997391
2021,165694658,179997395
2021,147788549,161893911
2021,147788541,161888892
2021,165694660,179997397
2021,147788542,161888890
2021,147788542,161888891
2021,147786364,161888890
2021,147786364,161888891
2021,165694664,179997402
2021,149389561,163651597
2021,165694665,179997402
2021,149389562,163651597
2021,165694668,179997405
2021,149389560,163651597
2021,165694674,179997411
2021,147786365,161893902
2021,149393463,163651589
2021,165694678,179997416
2021,147788548,161893910
2021,165694681,179997420
2021,149393487,163647716
2021,149393487,163647718
2021,165694687,179997428
2021,149393489,163647715
2021,147786370,161893909
2021,147786367,161888894
2021,147788545,161888893
2021,147786366,161893905
2021,147788547,161893907
2021,159785476,174064977
2021,147786372,161893912
2021,159785474,174064974
2021,159785474,174064975
2021,147788551,161893913
2021,155632923,169895952
2021,147786373,161893914
2021,147786369,161888895
2021,147786387,161893926
2021,147786379,161888902
2021,147788978,161889300
2021,147788569,161888919
2021,149389773,163647912
2021,147788592,161888935
2021,149389557,163651596
2021,149389558,163651596
2021,149393470,163651596
2021,159785506,174065001
2021,147788596,161888940
2021,147788555,161888901
2021,147786378,161893917
2021,147786380,161888905
2021,147788557,161888904
2021,147788558,161893920
2021,147788559,161893921
2021,147786382,161888907
2021,147788560,161888908
2021,147786383,161893922
2021,147788601,161888942
2021,147788563,161888910
2021,147788564,161888912
2021,147786385,161888911
2021,150300983,164558292
2021,150300984,164558293
2021,147788562,161888909
2021,147789039,161889366
2021,147786881,161894387
2021,147786535,161894078
2021,147786536,161894078
2021,159785467,174064965
2021,159785467,174064966
2021,147788566,161888914
2021,147788566,161888915
2021,153693527,167954013
2021,147788567,161888917
2021,147786386,161888916
2021,153693540,167954024
2021,147788574,161888923
2021,151473892,165728778
2021,147788572,161888922
2021,147786388,161893927
2021,147788982,161889307
2021,147788576,161888925
2021,150300975,164558284
2021,147788588,161888932
2021,147788578,161888926
2021,147786397,161893943
2021,147788579,161893929
2021,147786389,161893931
2021,147786391,161893933
2021,147786393,161893935
2021,147786392,161893934
2021,149393472,163651599
2021,147788809,161889158
2021,147789038,161889363
2021,147788585,161888930
2021,147786394,161893937
2021,147788586,161893938
2021,150300990,164558300
2021,153693550,167954038
2021,147788605,161888948
2021,147786395,161893940
2021,147788590,161888934
2021,149393471,163651598
2021,147786414,161893956
2021,147788599,161888943
2021,147788600,161888944
2021,147786532,161894075
2021,156437860,170703128
2021,165694688,179997428
2021,147788604,161888946
2021,165694691,179997431
2021,151473827,165728720
2021,165694694,179997435
2021,153693562,167954048
2021,153693562,167954049
2021,153693563,167954048
2021,153693563,167954049
2021,165694697,179997439
2021,147786843,161889301
2021,165694698,179997439
2021,147786413,161893957
2021,165694704,179997445
2021,147786407,161893951
2021,165694708,179997448
2021,147788630,161888973
2021,165694713,179997453
2021,147788606,161888951
2021,165694715,179997455
2021,147786409,161893953
2021,147786410,161893953
2021,165694716,179997455
2021,165694719,179997459
2021,147786434,161888964
2021,147786419,161893960
2021,165694721,179997461
2021,149393464,163651590
2021,165694721,179997462
2021,165694726,179997467
2021,150301014,164558322
2021,165694729,179997472
2021,147788984,161894357
2021,165694733,179997476
2021,147786415,161893958
2021,165694733,179997477
2021,165694734,179997477
2021,147786418,161888952
2021,165694735,179997477
2021,165694736,179997477
2021,149389563,163651600
2021,165694737,179997477
2021,165694738,179997477
2021,147788615,161893974
2021,165694739,179997476
2021,165694739,179997477
2021,165694740,179997477
2021,147786844,161889305
2021,165694741,179997476
2021,165694741,179997477
2021,165694742,179997476
2021,147786472,161889000
2021,165694742,179997477
2021,165694743,179997477
2021,147786882,161889367
2021,165694744,179997476
2021,165694744,179997477
2021,165694745,179997477
2021,147786420,161893962
2021,165694746,179997477
2021,165694747,179997477
2021,147786421,161893963
2021,165694748,179997477
2021,165694749,179997477
2021,147786422,161893961
2021,165694750,179997477
2021,165694753,179997481
2021,147786423,161888953
2021,147786430,161888958
2021,165694757,179997486
2021,165694757,179997487
2021,165694758,179997486
2021,165694758,179997487
2021,149393468,163651594
2021,165694764,179997494
2021,147786424,161893967
2021,165694764,179997495
2021,165694768,179997499
2021,149393469,163651595
2021,165694770,179997501
2021,147788610,161893969
2021,165694773,179997504
2021,149393476,163647710
2021,165694773,179997505
2021,165694774,179997504
2021,165694774,179997505
2021,165694779,179997512
2021,147788613,161893971
2021,165694780,179997512
2021,147786428,161893970
2021,165694784,179997516
2021,147788614,161888960
2021,165694787,179997519
2021,147788618,161893977
2021,165694790,179997522
2021,147788621,161888965
2021,165694793,179997527
2021,147786432,161893973
2021,165694796,179997531
2021,147786431,161888959
2021,165694805,179997543
2021,147786436,161893980
2021,165694808,179997547
2021,147786429,161893972
2021,165694810,179997549
2021,150301923,164559201
2021,165694813,179997552
2021,149393474,163647711
2021,165694823,179997566
2021,164079906,178367622
2021,165694823,179997567
2021,165694828,179997573
2021,147786435,161893976
2021,165694834,179997579
2021,147786433,161888962
2021,165694839,179997584
2021,151473840,165728733
2021,165694841,179997586
2021,165694847,179997593
2021,150302013,164559286
2021,165694848,179997592
2021,147786591,161889077
2021,165694854,179997602
2021,147788731,161889077
2021,147786438,161893981
2021,165694860,179997608
2021,165694860,179997609
2021,147788622,161888966
2021,165694874,179997622
2021,147786437,161893979
2021,165694876,179997625
2021,150302050,164559323
2021,165694880,179997630
2021,149389572,163647726
2021,165694880,179997631
2021,165694884,179997634
2021,147788629,161888972
2021,165694891,179997644
2021,147788653,161894014
2021,165694900,179997654
2021,147786473,161894012
2021,147788628,161888971
2021,147788625,161888970
2021,147788624,161888967
2021,147786475,161894016
2021,147788626,161888968
2021,147786879,161889364
2021,147786445,161893986
2021,151473887,165728774
2021,151473888,165728774
2021,147786459,161894006
2021,147786444,161893985
2021,147788631,161888974
2021,147788635,161888980
2021,150300999,164558308
2021,150300999,164558309
2021,147788634,161888977
2021,156438423,170703622
2021,156438425,170703623
2021,150300986,164558295
2021,147786449,161893988
2021,147786451,161893989
2021,147786451,161893991
2021,147786450,161893990
2021,147786880,161889365
2021,147786452,161888984
2021,147788637,161893992
2021,147788639,161888985
2021,147788642,161894001
2021,147786453,161893995
2021,147786453,161893996
2021,147789040,161894388
2021,147786457,161888988
2021,147788646,161888989
2021,147788647,161888991
2021,164079901,178367618
2021,164079901,178367619
2021,164079902,178367618
2021,164079902,178367619
2021,164079903,178367619
2021,147786455,161893997
2021,147786455,161893998
2021,147788641,161888987
2021,147786456,161888986
2021,147786456,161894000
2021,150301047,164558349
2021,149389565,163647712
2021,147786458,161894002
2021,147788648,161888993
2021,147788643,161888990
2021,147788644,161888992
2021,147788645,161888992
2021,151473919,165728803
2021,147788650,161888995
2021,149393477,163651603
2021,147788651,161894010
2021,150301005,164558315
2021,147786468,161888996
2021,151475962,165730725
2021,147786470,161894011
2021,147786469,161888998
2021,147786466,161888997
2021,147786467,161888997
2021,147786481,161889006
2021,147786481,161889008
2021,147786503,161894042
2021,147786483,161889009
2021,147786483,161889010
2021,147786483,161889011
2021,147788652,161888999
2021,147786474,161889001
2021,147788717,161889062
2021,147788654,161889002
2021,147788655,161894015
2021,147786482,161894021
2021,147786480,161894021
2021,147786471,161894013
2021,149393475,163651601
2021,147788663,161889012
2021,149393485,163647719
2021,149393486,163647719
2021,147786476,161894018
2021,147786479,161889003
2021,165694903,179997657
2021,159788413,174067770
2021,165694903,179997658
2021,165694905,179997660
2021,147789041,161889368
2021,147788661,161894022
2021,165694907,179997662
2021,147786477,161894017
2021,165694908,179997663
2021,147788658,161889004
2021,165694910,179997665
2021,147786558,161889068
2021,165694911,179997666
2021,165694913,179997668
2021,147788734,161889078
2021,165694922,179997673
2021,147788659,161889005
2021,165694923,179997674
2021,147786478,161894019
2021,165694925,179997676
2021,149393483,163651607
2021,165694926,179997677
2021,147788676,161889030
2021,165694927,179997679
2021,147788660,161889007
2021,165694928,179997678
2021,147788667,161894028
2021,165694929,179997678
2021,165694930,179997680
2021,147788664,161894023
2021,165694931,179997681
2021,147786485,161894025
2021,147788662,161889013
2021,165694931,179997682
2021,165694933,179997684
2021,147788671,161894032
2021,165694934,179997684
2021,165694937,179997687
2021,147788672,161889017
2021,147786486,161894030
2021,147786486,161894031
2021,164517586,178796009
2021,149389567,163647721
2021,147788668,161894029
2021,165694940,179997690
2021,147788669,161889015
2021,165694942,179997693
2021,147788666,161894026
2021,165694944,179997695
2021,149394610,163648914
2021,165694944,179997696
2021,165694945,179997697
2021,151473795,165728689
2021,151473795,165728690
2021,147786489,161894034
2021,165694947,179997699
2021,147786490,161894034
2021,165694948,179997700
2021,165694950,179997702
2021,147788670,161889016
2021,165694954,179997705
2021,147786491,161894033
2021,165694958,179997708
2021,153693541,167954025
2021,153693541,167954026
2021,153693541,167954027
2021,165694960,179997710
2021,150300997,164558307
2021,150300998,164558307
2021,165694961,179997710
2021,165694966,179997714
2021,147786492,161889019
2021,165694967,179997715
2021,147788674,161894035
2021,165694980,179997722
2021,150301002,164558312
2021,147788673,161889022
2021,165694980,179997723
2021,166060764,180370890
2021,147786497,161889025
2021,165694984,179997727
2021,147789044,161894390
2021,147789043,161894390
2021,165694986,179997729
2021,147786501,161894039
2021,147786501,161894041
2021,165694988,179997732
2021,153693564,167954050
2021,165694990,179997734
2021,147788677,161889031
2021,165694993,179997736
2021,165694994,179997736
2021,165694995,179997737
2021,165694996,179997737
2021,165694998,179997739
2021,165695000,179997741
2021,165695001,179997741
2021,151476034,165730795
2021,165695003,179997744
2021,165695005,179997746
2021,165695007,179997748
2021,165695009,179997750
2021,165695009,179997751
2021,165695010,179997752
2021,165695013,179997755
2021,165695015,179997757
2021,165695016,179997758
2021,165695018,179997760
2021,165695020,179997763
2021,165695021,179997763
2021,165695023,179997765
2021,165695024,179997766
2021,165695026,179997768
2021,165695026,179997769
2021,165695029,179997771
2021,165695030,179997772
2021,165695032,179997774
2021,165695033,179997774
2021,165695035,179997776
2021,165695037,179997778
2021,165695039,179997780
2021,165695039,179997781
2021,165695040,179997782
2021,165695044,179997785
2021,165695044,179997786
2021,165695045,179997787
2021,165695047,179997789
2021,165695048,179997789
2021,165695049,179997789
2021,165695052,179997792
2021,165695053,179997793
2021,165695056,179997796
2021,165695058,179997798
2021,164517632,178796062
2021,165695060,179997800
2021,165695061,179997800
2021,165695062,179997801
2021,165695064,179997803
2021,165695066,179997805
2021,165695068,179997807
2021,165695072,179997811
2021,165695073,179997812
2021,165695076,179997815
2021,165695077,179997816
2021,165695079,179997818
2021,165695080,179997818
2021,165695082,179997820
2021,165695083,179997821
2021,165695085,179997823
2021,165695088,179997826
2021,165695090,179997828
2021,165695091,179997830
2021,165695092,179997830
2021,150303811,164560967
2021,165695093,179997829
2021,165695094,179997831
2021,165695097,179997834
2021,150301009,164558319
2021,150301010,164558319
2021,165695098,179997835
2021,150301011,164558319
2021,165695100,179997837
2021,153843412,168104978
2021,165695102,179997839
2021,151473865,165728757
2021,165695103,179997839
2021,151473866,165728757
2021,165695105,179997841
2021,147786507,161894046
2021,165695106,179997842
2021,150301037,164558342
2021,165695108,179997844
2021,159788416,174067773
2021,165695111,179997847
2021,147786555,161894092
2021,165695112,179997848
2021,165695112,179997849
2021,147788681,161889034
2021,165695113,179997850
2021,147788684,161894050
2021,165695116,179997853
2021,147786511,161894049
2021,165695117,179997854
2021,147788683,161894049
2021,165695119,179997856
2021,147788679,161894047
2021,165695120,179997856
2021,147788682,161894048
2021,165695121,179997857
2021,147786509,161894048
2021,165695122,179997858
2021,147788680,161889033
2021,165695123,179997858
2021,147788686,161894052
2021,165695125,179997860
2021,147788685,161894051
2021,165695126,179997860
2021,165695127,179997861
2021,149389569,163651613
2021,165695129,179997863
2021,147788703,161894063
2021,147788980,161889304
2021,165695130,179997864
2021,165695132,179997866
2021,147788699,161889045
2021,165695133,179997867
2021,147788720,161889067
2021,164517673,178796101
2021,155632943,169895968
2021,164517673,178796102
2021,165695134,179997868
2021,165695136,179997870
2021,161565752,175849548
2021,165695137,179997871
2021,147788698,161889046
2021,165695137,179997872
2021,165695139,179997874
2021,147786557,161894096
2021,147786515,161894057
2021,147788690,161889037
2021,147788689,161889038
2021,147786617,161889098
2021,147788693,161889041
2021,147786514,161894056
2021,147788691,161889039
2021,147788692,161889039
2021,147788701,161889047
2021,147788701,161889048
2021,153693574,167954063
2021,153693574,167954064
2021,147786621,161889105
2021,147786513,161889042
2021,147788700,161889049
2021,147788695,161889043
2021,147786847,161889312
2021,147786847,161894358
2021,147788694,161889044
2021,147786518,161894061
2021,147786516,161894059
2021,147788697,161894058
2021,147788702,161889050
2021,147786519,161889050
2021,147789051,161889376
2021,156438476,170703667
2021,147788705,161889052
2021,147788985,161894359
2021,147786521,161894064
2021,147786524,161894066
2021,149393491,163651609
2021,147786849,161889311
2021,147786527,161894069
2021,147786528,161894071
2021,153843322,168104890
2021,153843323,168104890
2021,147786525,161894067
2021,147786544,161889060
2021,149393501,163651615
2021,149393502,163651615
2021,147788709,161889056
2021,147788710,161894072
2021,147786529,161894073
2021,147786526,161894068
2021,147786526,161894070
2021,150302102,164559373
2021,150302102,164559374
2021,147786553,161894091
2021,147786534,161894077
2021,149389629,163651692
2021,149393582,163651692
2021,149393579,163651692
2021,149389627,163651692
2021,149389626,163651692
2021,149389630,163651692
2021,149393584,163651692
2021,149389631,163651692
2021,149389624,163651692
2021,149393583,163651692
2021,149393581,163651692
2021,149393500,163651614
2021,149389570,163651618
2021,147788713,161889058
2021,156438500,170703689
2021,165695140,179997875
2021,147788712,161889057
2021,147788711,161889057
2021,165695141,179997876
2021,147786538,161894081
2021,165695142,179997877
2021,149394763,163652790
2021,165695143,179997878
2021,147786556,161894093
2021,147786556,161894095
2021,165695144,179997879
2021,147786541,161889059
2021,165695146,179997881
2021,147786892,161889377
2021,165695147,179997882
2021,165695148,179997882
2021,150302149,164559420
2021,165695149,179997882
2021,147786537,161894080
2021,165695150,179997883
2021,147786546,161894085
2021,165695151,179997884
2021,147786545,161894085
2021,147788715,161894085
2021,165695152,179997885
2021,149393506,163647725
2021,165695153,179997886
2021,149393507,163647725
2021,165695154,179997887
2021,147788716,161889061
2021,165695156,179997889
2021,153693579,167954070
2021,165695156,179997890
2021,147786540,161894082
2021,165695157,179997889
2021,165695157,179997890
2021,165695157,179997891
2021,165695159,179997893
2021,147786543,161894084
2021,165695160,179997894
2021,147788718,161889065
2021,165695161,179997895
2021,147788725,161889074
2021,165695163,179997897
2021,149389571,163651619
2021,147786549,161889063
2021,147786549,161889064
2021,165695164,179997898
2021,147786550,161889066
2021,165695165,179997899
2021,147786736,161894264
2021,165695166,179997900
2021,147786554,161894094
2021,165695167,179997901
2021,165695168,179997902
2021,149389850,163647978
2021,149389848,163647978
2021,165695169,179997903
2021,150302206,164559471
2021,165695170,179997904
2021,147786573,161894113
2021,165695171,179997904
2021,147786569,161894107
2021,165695172,179997905
2021,147786561,161889069
2021,165695173,179997906
2021,147786559,161894097
2021,165695174,179997907
2021,151473850,165728743
2021,165695175,179997908
2021,147786571,161894109
2021,165695176,179997909
2021,147786576,161894114
2021,165695177,179997910
2021,147786565,161894102
2021,165695178,179997911
2021,147786578,161894116
2021,165695179,179997912
2021,147786562,161894100
2021,165695180,179997913
2021,147786566,161894103
2021,147786580,161894118
2021,165695181,179997914
2021,147788751,161889087
2021,165695181,179997915
2021,165695183,179997917
2021,147788761,161889103
2021,165695184,179997918
2021,147786582,161894119
2021,164517717,178796149
2021,147786574,161894111
2021,147786575,161894112
2021,147786568,161894105
2021,147786568,161894106
2021,165695185,179997919
2021,147786615,161889099
2021,165695185,179997920
2021,165695186,179997921
2021,165695186,179997922
2021,147786583,161894120
2021,165695187,179997922
2021,165695188,179997923
2021,151476149,165730912
2021,165695189,179997924
2021,147786597,161894140
2021,165695190,179997925
2021,165695190,179997926
2021,147786567,161894104
2021,165695191,179997927
2021,147786577,161894115
2021,165695192,179997928
2021,147786581,161894121
2021,165695193,179997928
2021,147786570,161894108
2021,165695194,179997929
2021,147788762,161889104
2021,165695195,179997930
2021,147786572,161894110
2021,165695196,179997930
2021,165695197,179997930
2021,147786893,161889379
2021,165695198,179997930
2021,165695199,179997930
2021,147786585,161889071
2021,165695200,179997930
2021,165695201,179997931
2021,149393511,163647730
2021,165695202,179997932
2021,147788722,161889072
2021,165695203,179997933
2021,147789055,161894401
2021,165695204,179997934
2021,147786586,161894125
2021,165695205,179997935
2021,151473881,165728767
2021,165695206,179997935
2021,165695207,179997936
2021,147789054,161889378
2021,165695208,179997937
2021,147788724,161889073
2021,165695209,179997937
2021,147786589,161889075
2021,165695210,179997938
2021,147788727,161894126
2021,165695211,179997938
2021,147788726,161894126
2021,165695212,179997939
2021,147788728,161894127
2021,165695213,179997940
2021,147788729,161894127
2021,165695214,179997941
2021,147786588,161894128
2021,165695215,179997942
2021,147788730,161889076
2021,165695215,179997943
2021,165695216,179997944
2021,147788736,161889082
2021,147788735,161889081
2021,165695217,179997945
2021,147788741,161894133
2021,165695218,179997945
2021,165695219,179997945
2021,165695220,179997946
2021,165695221,179997946
2021,165695221,179997947
2021,165695222,179997948
2021,165695223,179997949
2021,165695224,179997950
2021,165695225,179997951
2021,165695226,179997952
2021,165695227,179997953
2021,165695228,179997954
2021,165695229,179997955
2021,165695230,179997956
2021,165695230,179997957
2021,165695231,179997958
2021,165249504,179535394
2021,165249504,179535395
2021,165695232,179997959
2021,165695232,179997960
2021,165695233,179997961
2021,165695234,179997962
2021,165695235,179997964
2021,165695236,179997963
2021,165695237,179997965
2021,165695238,179997966
2021,165695239,179997967
2021,165695239,179997968
2021,165695240,179997969
2021,165695241,179997970
2021,165695242,179997971
2021,165695243,179997972
2021,165695244,179997972
2021,165695245,179997972
2021,165695246,179997972
2021,165695247,179997973
2021,165695247,179997974
2021,165695248,179997975
2021,165695249,179997976
2021,165695250,179997977
2021,165695251,179997978
2021,165695252,179997979
2021,165695253,179997980
2021,165695254,179997981
2021,165695255,179997982
2021,165695255,179997983
2021,165695256,179997984
2021,165695257,179997985
2021,165695258,179997986
2021,165695259,179997987
2021,165695260,179997988
2021,165695261,179997989
2021,165695262,179997990
2021,165695263,179997991
2021,165695263,179997992
2021,165695264,179997992
2021,165695264,179997993
2021,165695265,179997994
2021,165695266,179997995
2021,165695267,179997996
2021,165695268,179997997
2021,165695269,179997998
2021,165695270,179997999
2021,165695271,179997999
2021,165695272,179998000
2021,165695272,179998001
2021,165695273,179998002
2021,165695274,179998003
2021,165695275,179998004
2021,165695276,179998005
2021,165695277,179998005
2021,165695278,179998006
2021,165695279,179998007
2021,165695280,179998008
2021,165695281,179998009
2021,165695282,179998010
2021,156440531,170705597
2021,165695282,179998011
2021,165695283,179998012
2021,165695284,179998013
2021,159787988,174067368
2021,159787989,174067368
2021,165695285,179998014
2021,147786593,161894131
2021,165695286,179998015
2021,153843335,168104903
2021,165695287,179998016
2021,147786596,161894141
2021,165695288,179998017
2021,155632922,169895951
2021,165695289,179998018
2021,147788744,161889086
2021,165695290,179998019
2021,147786592,161894130
2021,165695291,179998020
2021,147788739,161889084
2021,165695292,179998021
2021,165695293,179998022
2021,165695294,179998022
2021,165695295,179998023
2021,165695296,179998024
2021,165695297,179998025
2021,165695297,179998026
2021,165695298,179998026
2021,165695299,179998027
2021,165695300,179998028
2021,165695301,179998029
2021,165695302,179998030
2021,165695303,179998031
2021,165695304,179998032
2021,165695305,179998033
2021,165695306,179998034
2021,165695306,179998035
2021,165695307,179998036
2021,165695308,179998037
2021,165695309,179998038
2021,165695310,179998039
2021,165695311,179998040
2021,165695312,179998041
2021,165695313,179998042
2021,165695314,179998043
2021,165695315,179998044
2021,165695315,179998045
2021,165695316,179998046
2021,165695316,179998047
2021,165695317,179998046
2021,165695318,179998048
2021,165695319,179998049
2021,165695320,179998049
2021,165695321,179998049
2021,165695322,179998050
2021,165695323,179998051
2021,165695324,179998051
2021,165695325,179998052
2021,165695326,179998052
2021,165695327,179998053
2021,165695328,179998054
2021,165695329,179998055
2021,165695330,179998056
2021,165695331,179998056
2021,165695332,179998057
2021,165695333,179998057
2021,165695334,179998058
2021,165695335,179998059
2021,165695336,179998059
2021,165695337,179998060
2021,165695337,179998061
2021,165695338,179998060
2021,165695338,179998061
2021,165695339,179998062
2021,165695339,179998063
