data_year,bias_id,offense_id
2021,88,163652188
2021,88,163652170
2021,88,163648375
2021,88,179976387
2021,88,163648391
2021,88,179976391
2021,88,163652165
2021,88,163648390
2021,88,163648402
2021,88,163648400
2021,88,163648379
2021,88,170703167
2021,88,179976397
2021,88,163652195
2021,88,179976402
2021,88,163648383
2021,88,165728373
2021,88,179976408
2021,88,179976416
2021,88,163648384
2021,88,163648382
2021,88,179976421
2021,88,179976425
2021,88,163652197
2021,88,163652158
2021,88,167954111
2021,88,163652159
2021,88,163652155
2021,88,163652163
2021,88,179976431
2021,88,163648381
2021,88,163648380
2021,88,163648392
2021,88,179976437
2021,88,167954147
2021,88,164558458
2021,88,164558459
2021,88,163652167
2021,88,163652816
2021,88,164558473
2021,88,179976441
2021,88,179976445
2021,88,179976446
2021,88,179976451
2021,88,163649068
2021,88,164558442
2021,88,179976455
2021,88,163648436
2021,88,165728381
2021,88,164558411
2021,88,164558412
2021,88,163648394
2021,88,179976456
2021,88,179976459
2021,88,179976465
2021,88,179976474
2021,88,177322929
2021,88,163652179
2021,88,164558426
2021,88,164558443
2021,88,179976481
2021,88,163652171
2021,88,163652174
2021,88,179976486
2021,88,163648409
2021,88,179976490
2021,88,163648403
2021,88,163648406
2021,88,163652173
2021,88,175849568
2021,88,163648410
2021,88,179976494
2021,88,163652175
2021,88,179976502
2021,88,179976510
2021,88,179976555
2021,88,179976559
2021,88,163648407
2021,88,179976563
2021,88,163652177
2021,88,163648412
2021,88,163648433
2021,88,179976571
2021,88,179976576
2021,88,179976581
2021,88,163648421
2021,88,163648423
2021,88,163652176
2021,88,163648414
2021,88,163648439
2021,88,179976586
2021,88,179976590
2021,88,179976598
2021,88,179976604
2021,88,163652208
2021,88,163652207
2021,88,179976608
2021,88,179976729
2021,88,163648413
2021,88,163652180
2021,88,179976813
2021,88,163652178
2021,88,163648441
2021,88,179976817
2021,88,179976818
2021,88,179976823
2021,88,179976827
2021,88,170703199
2021,88,170703200
2021,88,179976831
2021,88,179976832
2021,88,179976836
2021,88,179976840
2021,88,179976848
2021,88,179976849
2021,88,179976851
2021,88,179976855
2021,88,170703201
2021,88,164558451
2021,88,163648442
2021,88,179976856
2021,88,163652209
2021,88,179976864
2021,88,179976870
2021,88,179976874
2021,88,170703194
2021,88,164558453
2021,88,163652236
2021,88,163652193
2021,88,179976878
2021,88,163652183
2021,88,179976884
2021,88,179976890
2021,88,179976896
2021,88,179976899
2021,88,163648415
2021,88,179976901
2021,88,179976904
2021,88,179976908
2021,88,179976910
2021,88,180370872
2021,88,180370873
2021,88,163652196
2021,88,163652230
2021,88,179976921
2021,88,179976928
2021,88,179976929
2021,88,179976931
2021,88,179976936
2021,88,179976937
2021,88,179976940
2021,88,163648416
2021,88,163648417
2021,88,164558499
2021,88,164558491
2021,88,179976944
2021,88,179976948
2021,88,163648418
2021,88,163652185
2021,88,163652187
2021,88,179976950
2021,88,179976955
2021,88,179976958
2021,88,163648431
2021,88,179976961
2021,88,179976962
2021,88,179976965
2021,88,179976970
2021,88,163652198
2021,88,163652186
2021,88,179976971
2021,88,179976978
2021,88,179976981
2021,88,179976982
2021,88,179976988
2021,88,179976989
2021,88,179976992
2021,88,179976993
2021,88,179976997
2021,88,163648430
2021,88,179976998
2021,88,179977002
2021,88,179977008
2021,88,179977024
2021,88,179977025
2021,88,179977030
2021,88,179977040
2021,88,179977045
2021,88,179977046
2021,88,179977048
2021,88,179977051
2021,88,179977055
2021,88,179977064
2021,88,179977074
2021,88,163648420
2021,88,179977083
2021,88,179977086
2021,88,179977091
2021,88,179977097
2021,88,179977101
2021,88,163652189
2021,88,179977105
2021,88,179977106
2021,88,178788397
2021,88,179977108
2021,88,163648419
2021,88,179977113
2021,88,179977119
2021,88,179977122
2021,88,179977127
2021,88,179977133
2021,88,176771403
2021,88,163648424
2021,88,167954071
2021,88,179977136
2021,88,179977139
2021,88,179977143
2021,88,179977146
2021,88,179977149
2021,88,179977156
2021,88,179977160
2021,88,163652194
2021,88,179977161
2021,88,179977164
2021,88,163652199
2021,88,163648427
2021,88,179977167
2021,88,179977171
2021,88,179977177
2021,88,179977184
2021,88,179977187
2021,88,179977191
2021,88,163648426
2021,88,167954107
2021,88,179977192
2021,88,163648428
2021,88,179977197
2021,88,179977205
2021,88,163652247
2021,88,163652204
2021,88,165728387
2021,88,163648432
2021,88,179977210
2021,88,174067768
2021,88,164560151
2021,88,175849574
2021,88,165728412
2021,88,164558463
2021,88,164558517
2021,88,163652212
2021,88,163652206
2021,88,179977213
2021,88,163648447
2021,88,163652211
2021,88,179977217
2021,88,179977221
2021,88,179977224
2021,88,179977229
2021,88,163648444
2021,88,164558535
2021,88,164558560
2021,88,179977231
2021,88,163652213
2021,88,163648443
2021,88,179977235
2021,88,179977238
2021,88,163648445
2021,88,179977241
2021,88,179977242
2021,88,179977245
2021,88,179977248
2021,88,179977249
2021,88,179977253
2021,88,179977255
2021,88,163652214
2021,88,164558596
2021,88,163648457
2021,88,163648451
2021,88,167954120
2021,88,163648456
2021,88,163652215
2021,88,163648450
2021,88,165728439
2021,88,163652217
2021,88,179977259
2021,88,179977260
2021,88,179977262
2021,88,179977265
2021,88,163648453
2021,88,179977275
2021,88,163652216
2021,88,163648454
2021,88,179977280
2021,88,163648459
2021,88,179977286
2021,88,179977287
2021,88,179977291
2021,88,179977292
2021,88,179977294
2021,88,163652218
2021,88,179977296
2021,88,179977297
2021,88,179977300
2021,88,163652220
2021,88,179977304
2021,88,179977307
2021,88,179977310
2021,88,163652226
2021,88,163648458
2021,88,179977318
2021,88,163652221
2021,88,163652233
2021,88,179977321
2021,88,163652219
2021,88,163648460
2021,88,179977325
2021,88,179977326
2021,88,179977331
2021,88,163648465
2021,88,179977334
2021,88,163652227
2021,88,163648462
2021,88,163652222
2021,88,179977339
2021,88,163652225
2021,88,163648464
2021,88,179977342
2021,88,163652224
2021,88,179977345
2021,88,163652815
2021,88,163648466
2021,88,170703215
2021,88,163652223
2021,88,163648469
2021,88,179977348
2021,88,163648468
2021,88,163652813
2021,88,179977351
2021,88,179977352
2021,88,179977355
2021,88,163648467
2021,88,163649080
2021,88,165730666
2021,88,179977357
2021,88,163649076
2021,88,179977360
2021,88,163652260
2021,88,179977365
2021,88,179977368
2021,88,163652309
2021,88,179977369
2021,88,163648470
2021,88,163652229
2021,88,179977371
2021,88,179977376
2021,88,163648478
2021,88,163652232
2021,88,164560819
2021,88,163648472
2021,88,163648476
2021,88,179977380
2021,88,179977383
2021,88,163648473
2021,88,179977386
2021,88,179977388
2021,88,179977392
2021,88,179977395
2021,88,179977398
2021,88,179977401
2021,88,179977404
2021,88,179977406
2021,88,179977407
2021,88,179977410
2021,88,179977415
2021,88,179977419
2021,88,163652687
2021,88,179977423
2021,88,179977427
2021,88,179977430
2021,88,179977432
2021,88,179977433
2021,88,179977435
2021,88,179977439
2021,88,179977442
2021,88,179977444
2021,88,179977445
2021,88,163652235
2021,88,179977450
2021,88,179977457
2021,88,179977461
2021,88,179977462
2021,88,179977465
2021,88,163652231
2021,88,163652234
2021,88,179977467
2021,88,179977470
2021,88,163652237
2021,88,163648475
2021,88,163648955
2021,88,163648474
2021,88,179977477
2021,88,163648481
2021,88,179977484
2021,88,179977486
2021,88,179977490
2021,88,179977492
2021,88,163648477
2021,88,164558423
2021,88,179977495
2021,88,179977498
2021,88,179977501
2021,88,179977506
2021,88,179977507
2021,88,179977509
2021,88,179977513
2021,88,163648484
2021,88,163649078
2021,88,179977516
2021,88,163648480
2021,88,179977521
2021,88,179977523
2021,88,179977527
2021,88,179977534
2021,88,179977535
2021,88,179977536
2021,88,179977539
2021,88,179977542
2021,88,179977543
2021,88,179977547
2021,88,179977551
2021,88,179977552
2021,88,179977557
2021,88,179977560
2021,88,179977561
2021,88,179977564
2021,88,179977567
2021,88,179977570
2021,88,179977573
2021,88,179977577
2021,88,179977580
2021,88,179977581
2021,88,179977587
2021,88,179977588
2021,88,163649069
2021,88,179977591
2021,88,179977596
2021,88,163649071
2021,88,163652240
2021,88,179977602
2021,88,179977606
2021,88,179977607
2021,88,179977608
2021,88,179977609
2021,88,179977613
2021,88,179977616
2021,88,179977617
2021,88,179977621
2021,88,179977624
2021,88,179977628
2021,88,179977631
2021,88,179977633
2021,88,179977636
2021,88,179977640
2021,88,179977644
2021,88,179977647
2021,88,179977650
2021,88,179977652
2021,88,179977655
2021,88,179977659
2021,88,179977664
2021,88,179977666
2021,88,179977670
2021,88,163652239
2021,12,179977673
2021,88,179977675
2021,88,179977681
2021,88,179977685
2021,88,179977688
2021,88,179977692
2021,88,179977693
2021,88,179977697
2021,88,179977700
2021,88,179977703
2021,88,179977707
2021,88,179977708
2021,88,179977710
2021,88,179977713
2021,88,179977715
2021,88,179977719
2021,88,179977722
2021,88,179977726
2021,88,179977730
2021,88,179977736
2021,88,179977740
2021,88,179977746
2021,88,179977749
2021,88,179977753
2021,88,179977754
2021,88,179977758
2021,88,179977761
2021,88,179977764
2021,88,179977768
2021,88,179977774
2021,88,179977779
2021,88,179977782
2021,88,179977784
2021,88,179977787
2021,88,179977788
2021,88,179977789
2021,88,179977792
2021,88,179977795
2021,88,179977798
2021,88,179977802
2021,88,179977803
2021,88,179977804
2021,88,179977808
2021,88,179977813
2021,88,163648479
2021,88,163648482
2021,88,163648486
2021,88,179977816
2021,88,179977817
2021,88,179977821
2021,88,179977822
2021,88,179977825
2021,88,179977829
2021,88,179977833
2021,88,179977839
2021,88,179977842
2021,88,179977845
2021,88,179977848
2021,88,179977851
2021,88,179977854
2021,88,179977858
2021,88,179977862
2021,88,179977865
2021,88,179977869
2021,88,179977873
2021,88,179977876
2021,88,179977878
2021,88,179977882
2021,88,179977886
2021,88,179977889
2021,88,179977892
2021,88,179977895
2021,88,179977898
2021,88,179977901
2021,88,179977907
2021,88,179977911
2021,88,179977915
2021,88,179977919
2021,88,163648490
2021,88,179977923
2021,88,179977926
2021,88,163648485
2021,88,164558434
2021,88,163652243
2021,88,163648492
2021,88,179977928
2021,88,179977931
2021,88,179977932
2021,88,179977935
2021,88,179977940
2021,88,179977943
2021,88,179977946
2021,88,179977949
2021,88,163648488
2021,88,163648489
2021,88,163652817
2021,88,179977952
2021,88,179977955
2021,88,163648487
2021,88,163652250
2021,88,163649077
2021,88,179977956
2021,88,179977961
2021,88,163648497
2021,88,163648494
2021,88,170703171
2021,88,163648493
2021,88,179977964
2021,88,163648508
2021,88,164558450
2021,88,163652245
2021,88,164559829
2021,88,163652248
2021,88,165728377
2021,88,179977968
2021,88,163649079
2021,88,163648496
2021,88,179977972
2021,88,163652254
2021,88,179977975
2021,88,170703179
2021,88,179977978
2021,88,170703180
2021,99,179977981
2021,88,163652262
2021,88,163648498
2021,88,167954131
2021,88,164559999
2021,88,163652259
2021,88,163652255
2021,88,179977984
2021,88,179977986
2021,88,163652257
2021,88,179977988
2021,88,179977992
2021,88,163652253
2021,88,179977993
2021,88,179977997
2021,88,163652252
2021,88,179978000
2021,88,163648499
2021,88,179978003
2021,88,179978004
2021,88,163648501
2021,88,179978011
2021,88,163652256
2021,88,174067776
2021,88,163652263
2021,88,179978015
2021,88,163648502
2021,88,169896371
2021,88,179978018
2021,88,163648504
2021,88,163652274
2021,88,163652685
2021,88,164558465
2021,88,179978021
2021,88,163648503
2021,88,163652266
2021,88,163648509
2021,88,179978025
2021,88,163648507
2021,88,179978028
2021,88,163652261
2021,88,179978031
2021,88,163648511
2021,88,179978036
2021,88,179978037
2021,88,163648506
2021,88,179978040
2021,88,163652264
2021,88,163652265
2021,88,163648516
2021,88,163652267
2021,88,163648513
2021,88,163652268
2021,88,179978041
2021,88,179978048
2021,88,179978055
2021,88,179978058
2021,88,163648515
2021,88,163648514
2021,88,164558710
2021,88,164558481
2021,88,164558482
2021,88,163652272
2021,88,179978060
2021,88,179978062
2021,88,179978065
2021,88,163652271
2021,88,179978070
2021,88,179978071
2021,88,179978074
2021,88,163652270
2021,88,175849579
2021,88,163648519
2021,88,163648518
2021,88,179978076
2021,88,179978079
2021,88,163648521
2021,88,179978082
2021,88,163648520
2021,88,179978083
2021,88,179978086
2021,88,163652277
2021,88,179978088
2021,88,179978102
2021,88,163648524
2021,88,163648522
2021,88,163652282
2021,88,163649081
2021,88,163648548
2021,88,164559847
2021,88,164558485
2021,88,163648534
2021,88,163648530
2021,88,169896412
2021,88,167954076
2021,88,167954077
2021,88,179978108
2021,88,179978109
2021,88,179978114
2021,88,163648525
2021,88,179978115
2021,88,164560806
2021,88,163648537
2021,88,163652287
2021,88,163652295
2021,88,163648526
2021,88,179978118
2021,88,163652280
2021,88,179978124
2021,88,163648531
2021,88,179978128
2021,88,179978135
2021,88,163652284
2021,88,164559768
2021,88,163648532
2021,88,163652283
2021,88,164559896
2021,88,163652675
2021,88,164560034
2021,88,163648533
2021,88,163652285
2021,88,179978139
2021,88,163652286
2021,88,163648538
2021,88,163648540
2021,88,164559959
2021,88,163652297
2021,88,179978141
2021,88,179978142
2021,88,179978145
2021,88,179978150
2021,88,179978154
2021,88,163648544
2021,88,179978157
2021,88,163652289
2021,88,179978159
2021,88,179978163
2021,88,163652290
2021,88,179978165
2021,88,179978166
2021,88,163652292
2021,88,163652291
2021,88,167954093
2021,88,179978170
2021,88,179978179
2021,88,163652296
2021,88,164558437
2021,88,164558445
2021,88,163652299
2021,88,179978182
2021,88,179978186
2021,88,163648546
2021,88,179978195
2021,88,163648550
2021,88,163648549
2021,88,163648551
2021,88,163648554
2021,88,163652298
2021,88,165728379
2021,88,164559776
2021,88,179978202
2021,88,163648547
2021,88,164558457
2021,88,163648553
2021,88,163652301
2021,88,179978205
2021,88,163652303
2021,88,163652302
2021,88,163652305
2021,88,179978208
2021,88,163648555
2021,88,179978212
2021,88,163652310
2021,88,179978216
2021,88,163648557
2021,88,179978220
2021,88,163648559
2021,88,163648953
2021,88,179978223
2021,88,163648564
2021,88,163648562
2021,88,163652307
2021,88,170703192
2021,88,179978224
2021,88,163648558
2021,88,163652308
2021,88,179978227
2021,88,179978233
2021,88,179978236
2021,88,179978240
2021,88,179978241
2021,88,163648563
2021,88,165728400
2021,88,175849595
2021,88,164560845
2021,88,179978246
2021,88,179978252
2021,88,179978254
2021,88,179978255
2021,88,179978263
2021,88,179978266
2021,88,179978269
2021,88,163652315
2021,88,164559949
2021,88,179978277
2021,88,179978281
2021,88,163649083
2021,88,179978284
2021,88,164560028
2021,88,164558467
2021,88,179978289
2021,88,179978292
2021,88,163652314
2021,88,179978296
2021,88,179978298
2021,88,179978303
2021,88,179978307
2021,88,179978310
2021,88,179978313
2021,88,179978316
2021,88,179978319
2021,88,179978323
2021,88,179978325
2021,88,179978326
2021,88,179978328
2021,88,179978331
2021,88,179978335
2021,88,179978338
2021,88,179978341
2021,88,163652319
2021,88,179978344
2021,88,179978348
2021,88,163648572
2021,88,163648570
2021,88,164558478
2021,88,164558479
2021,88,165728422
2021,88,170703198
2021,88,179978352
2021,88,163652317
2021,88,179978354
2021,88,176768674
2021,88,179978358
2021,88,179978359
2021,88,179978362
2021,88,163648573
2021,88,179978366
2021,88,179978367
2021,88,163652322
2021,88,179978370
2021,88,163648574
2021,88,164558484
2021,88,163652324
2021,88,163652323
2021,88,163652326
2021,88,165728440
2021,88,179978376
2021,88,163652329
2021,88,163652327
2021,88,179978377
2021,88,163648575
2021,88,163652325
2021,88,163648576
2021,88,163652328
2021,88,163648579
2021,88,163652330
2021,88,163648578
2021,88,164558492
2021,88,164561055
2021,88,163648577
2021,88,164558441
2021,88,163652353
2021,88,163652332
2021,88,163652333
2021,88,164558454
2021,88,164558455
2021,88,163652341
2021,88,179978382
2021,88,179978385
2021,88,163652342
2021,88,179978389
2021,88,163648594
2021,88,163648580
2021,88,179978390
2021,88,163652335
2021,88,163648956
2021,88,179978394
2021,88,179978397
2021,88,169896256
2021,88,165728383
2021,88,163652678
2021,88,163652344
2021,88,165728395
2021,88,163652677
2021,88,179978402
2021,88,163652337
2021,88,163648590
2021,88,179978405
2021,88,163652405
2021,88,179978408
2021,88,179978412
2021,88,163652404
2021,88,167954149
2021,88,164558524
2021,88,179978414
2021,88,163652339
2021,88,175849581
2021,88,179978419
2021,88,179978423
2021,88,163652343
2021,88,163648596
2021,88,179978426
2021,88,163652340
2021,88,174067778
2021,88,179978427
2021,88,179978430
2021,88,163648589
2021,88,163652336
2021,88,179978433
2021,88,163652338
2021,88,164558498
2021,88,164558513
2021,88,179978435
2021,88,163652347
2021,88,179978437
2021,88,163648962
2021,88,167954181
2021,88,163648967
2021,88,163648968
2021,88,163648634
2021,88,179978440
2021,88,179978441
2021,88,163648599
2021,88,164560876
2021,88,165728404
2021,88,179978444
2021,88,179978445
2021,88,169896274
2021,88,179978449
2021,88,163652349
2021,88,163652351
2021,88,164558490
2021,88,179978450
2021,88,179978457
2021,88,163648602
2021,88,163648604
2021,88,179978459
2021,88,163648603
2021,88,163652358
2021,88,164558509
2021,88,179978465
2021,88,179978469
2021,88,163652824
2021,88,179978472
2021,88,163652356
2021,88,163648611
2021,88,164558528
2021,88,163652363
2021,88,163652355
2021,88,165728420
2021,88,163648609
2021,88,179978474
2021,88,163648614
2021,88,163652357
2021,88,163648610
2021,88,164558456
2021,88,164558461
2021,88,164558462
2021,88,163652362
2021,88,163648630
2021,88,163648616
2021,88,163648613
2021,88,163652364
2021,88,164558487
2021,88,179978480
2021,88,163648621
2021,88,179978483
2021,88,164558500
2021,88,179978485
2021,88,179978491
2021,88,164559099
2021,88,164558483
2021,88,164558540
2021,88,164558486
2021,88,179978495
2021,88,163652371
2021,88,163652822
2021,88,163652372
2021,88,163648623
2021,88,164558493
2021,88,164558495
2021,88,179978496
2021,88,179978498
2021,88,163652376
2021,88,179978499
2021,88,163652390
2021,88,163652373
2021,88,179978502
2021,88,179978504
2021,88,163652379
2021,88,179978508
2021,88,163648626
2021,88,179978509
2021,88,163652437
2021,88,179978510
2021,88,179978516
2021,88,163648625
2021,88,163652378
2021,88,179978519
2021,88,163652377
2021,88,163652384
2021,88,164558551
2021,88,163652381
2021,88,164558477
2021,88,163652383
2021,88,179978521
2021,88,179978523
2021,88,179978528
2021,88,179978532
2021,88,163648629
2021,88,164558489
2021,88,163648631
2021,88,165728425
2021,88,165728384
2021,88,165728390
2021,88,165728396
2021,88,164558523
2021,88,179978535
2021,88,163649087
2021,88,179978536
2021,88,179978542
2021,88,179978545
2021,88,179978546
2021,88,163648633
2021,88,164558529
2021,88,179978550
2021,88,163652401
2021,88,167954080
2021,88,163649085
2021,88,163648642
2021,88,163648646
2021,88,179978553
2021,88,179978561
2021,88,163648641
2021,88,179978566
2021,88,179978575
2021,88,179978576
2021,88,179978585
2021,88,163648647
2021,88,163648649
2021,88,164558512
2021,88,165728406
2021,88,163648654
2021,88,164560870
2021,88,179978588
2021,88,163648653
2021,88,179978591
2021,88,179978594
2021,88,163648656
2021,88,179978597
2021,88,179978599
2021,88,179978604
2021,88,163648655
2021,88,179978606
2021,88,163652419
2021,88,179978609
2021,88,179978614
2021,88,179978618
2021,88,179978621
2021,88,179978627
2021,88,179978632
2021,88,179978636
2021,88,163648661
2021,88,179978641
2021,88,169898815
2021,88,163652418
2021,88,164558543
2021,88,163652412
2021,88,163648658
2021,88,164558531
2021,88,179978647
2021,88,163649093
2021,88,179978656
2021,88,163652827
2021,88,179978657
2021,88,163648664
2021,88,179978660
2021,88,179978663
2021,88,179978669
2021,88,179978673
2021,88,179978676
2021,88,163648663
2021,88,164558505
2021,88,179978678
2021,88,179978679
2021,88,163648669
2021,88,167954108
2021,88,163648683
2021,88,163648706
2021,88,163648704
2021,88,164558519
2021,88,163648666
2021,88,179978681
2021,88,179978682
2021,88,179978686
2021,88,179978692
2021,88,163652433
2021,88,163648671
2021,88,163652427
2021,88,179978695
2021,88,179978698
2021,88,179978701
2021,88,179978705
2021,88,179978706
2021,88,179978709
2021,88,179978712
2021,88,179978715
2021,88,179978718
2021,88,179978724
2021,88,179978725
2021,88,179978728
2021,88,179978729
2021,88,179978732
2021,88,179978734
2021,88,179978739
2021,88,179978742
2021,88,179978746
2021,88,179978750
2021,88,179978755
2021,88,163648686
2021,88,179978758
2021,88,179978760
2021,88,179978762
2021,88,179978766
2021,88,179978770
2021,88,179978773
2021,88,163648674
2021,88,164558537
2021,88,164558566
2021,88,163648672
2021,88,167954136
2021,88,167954137
2021,88,163649088
2021,88,179978775
2021,88,179978779
2021,88,179978780
2021,88,178788972
2021,88,163652432
2021,88,163648678
2021,88,179978783
2021,88,179978786
2021,88,179978791
2021,88,163648677
2021,88,179978794
2021,88,164558548
2021,88,179978800
2021,88,179978803
2021,88,179978804
2021,88,179978806
2021,88,163648713
2021,88,164558534
2021,88,164558503
2021,88,164558541
2021,88,179978809
2021,88,179978816
2021,88,179978820
2021,88,163652459
2021,88,164558525
2021,88,163648690
2021,88,163652430
2021,88,164558496
2021,88,164558504
2021,88,178367638
2021,88,178367639
2021,88,179978827
2021,88,179978828
2021,88,179978832
2021,88,179978838
2021,88,179978839
2021,88,179978841
2021,88,179978845
2021,88,179978847
2021,88,179978851
2021,88,179978854
2021,88,179978858
2021,88,179978862
2021,88,179978863
2021,88,179978866
2021,88,179978867
2021,88,179978870
2021,88,179978871
2021,88,179978875
2021,88,163648976
2021,88,163652440
2021,88,163652444
2021,88,179978876
2021,88,179978877
2021,88,163648734
2021,88,179978881
2021,88,179978882
2021,88,179978885
2021,88,179978886
2021,88,179978889
2021,88,179978892
2021,88,179978893
2021,88,179978896
2021,88,179978903
2021,88,179978906
2021,88,179978909
2021,88,163652446
2021,88,163652445
2021,88,164558556
2021,88,164559102
2021,88,179978913
2021,88,163648702
2021,88,164559116
2021,88,164558506
2021,88,164558977
2021,88,179978915
2021,88,179978920
2021,88,163649089
2021,88,163649090
2021,88,179978921
2021,88,163652828
2021,88,163652829
2021,88,179978924
2021,88,179978929
2021,88,179978930
2021,88,163648710
2021,88,163648703
2021,88,164558507
2021,88,179978937
2021,88,179978939
2021,88,174066871
2021,88,163652452
2021,88,163652448
2021,88,179978940
2021,88,163652451
2021,88,179978943
2021,88,179978946
2021,88,179978949
2021,88,163648718
2021,88,170703687
2021,88,164558515
2021,88,179978954
2021,88,163648730
2021,88,163648727
2021,88,164558518
2021,88,179978956
2021,88,179978959
2021,88,179978960
2021,88,179978964
2021,88,163652477
2021,88,179978968
2021,88,179978973
2021,88,179978977
2021,88,179978980
2021,88,179978981
2021,88,179978990
2021,88,179978993
2021,88,179978995
2021,88,179978997
2021,88,163652465
2021,88,163652462
2021,88,179979001
2021,88,179979004
2021,88,179979009
2021,88,179979012
2021,88,179979014
2021,88,163652460
2021,88,164558539
2021,88,179979017
2021,88,179979021
2021,88,179979024
2021,88,179979027
2021,88,179979030
2021,88,179979031
2021,88,179979034
2021,88,179979037
2021,88,179979039
2021,88,179979042
2021,88,179979045
2021,88,163648965
2021,88,164558516
2021,88,163652476
2021,88,164558585
2021,88,163648740
2021,88,164558533
2021,88,163648743
2021,88,179979050
2021,88,163648753
2021,88,164558538
2021,88,179979054
2021,88,163652471
2021,88,163648742
2021,88,163652553
2021,88,163648747
2021,88,163652470
2021,88,163648738
2021,88,163648736
2021,88,165728392
2021,88,163648750
2021,88,163652485
2021,88,179979057
2021,88,179979059
2021,88,179979062
2021,88,179979067
2021,88,179979073
2021,88,179979076
2021,88,179979080
2021,88,179979085
2021,88,163648759
2021,88,179979088
2021,88,179979095
2021,88,179979100
2021,88,179979104
2021,88,178789103
2021,88,163648751
2021,88,163652486
2021,88,163648761
2021,88,168104617
2021,88,164558553
2021,88,179979108
2021,88,163652494
2021,88,165728401
2021,88,179979109
2021,88,179979113
2021,88,179979117
2021,88,179979122
2021,88,163648757
2021,88,163648970
2021,88,163648770
2021,88,163652496
2021,88,179979126
2021,88,179979130
2021,88,179979133
2021,88,179979140
2021,88,179979141
2021,88,179979145
2021,88,163652540
2021,88,164558563
2021,88,163648771
2021,88,164558580
2021,88,163652500
2021,88,163652527
2021,88,163648767
2021,88,163648772
2021,88,164558567
2021,88,167954078
2021,88,167954079
2021,88,179979151
2021,88,179979157
2021,88,163652508
2021,88,164558870
2021,88,164558568
2021,88,164558569
2021,88,165728393
2021,88,164558637
2021,88,163648777
2021,88,164559094
2021,88,164558558
2021,88,164558559
2021,88,164559077
2021,88,168107248
2021,88,179979161
2021,88,179979164
2021,88,179979169
2021,88,179979173
2021,88,167956597
2021,88,168107229
2021,88,168107230
2021,88,163648782
2021,88,163652520
2021,88,163648783
2021,88,179979178
2021,88,179979187
2021,88,179979190
2021,88,163648775
2021,88,179979191
2021,88,163648981
2021,88,164558629
2021,88,165728408
2021,88,179979197
2021,88,179979201
2021,88,163648781
2021,88,179979206
2021,88,179979210
2021,88,163648780
2021,88,164558576
2021,88,164558607
2021,88,163652517
2021,88,179979215
2021,88,179979217
2021,88,163652514
2021,88,164558654
2021,88,164558532
2021,88,164558616
2021,88,164558536
2021,88,163652516
2021,88,164558720
2021,88,164558550
2021,88,179979221
2021,88,163652521
2021,88,163648784
2021,88,163648789
2021,88,163652526
2021,88,167954193
2021,88,164558554
2021,88,179979222
2021,88,179979225
2021,88,179979230
2021,88,179979235
2021,88,179979239
2021,88,179979242
2021,88,163652531
2021,88,164558545
2021,88,163648799
2021,88,179979246
2021,88,179979252
2021,88,163648801
2021,88,164559261
2021,88,164558555
2021,88,179979255
2021,88,163648966
2021,88,179979261
2021,88,163652534
2021,88,163648805
2021,88,179979267
2021,88,163648800
2021,88,164558574
2021,88,179979272
2021,88,163652695
2021,88,164558595
2021,88,164558542
2021,88,165728432
2021,88,164558583
2021,88,179979276
2021,88,179979279
2021,88,179979280
2021,88,179979282
2021,88,163648802
2021,88,164558598
2021,88,164558593
2021,88,179979289
2021,88,163652833
2021,88,168104567
2021,88,164558564
2021,88,164558688
2021,88,164558744
2021,88,164558760
2021,88,164558761
2021,88,164558649
2021,88,163649098
2021,88,164558591
2021,88,164558592
2021,88,179979290
2021,88,179979293
2021,88,163652538
2021,88,164558606
2021,88,163652546
2021,88,163652544
2021,88,163649105
2021,88,164558613
2021,88,163648816
2021,88,163648808
2021,88,167956357
2021,88,163652551
2021,88,163652549
2021,88,163648814
2021,88,179979300
2021,88,163648813
2021,88,164558611
2021,88,164558549
2021,88,164558589
2021,88,179979307
2021,88,163652552
2021,88,163649099
2021,88,164558572
2021,88,164558582
2021,88,164558587
2021,88,179979313
2021,88,179979317
2021,88,163652561
2021,88,179979320
2021,88,163648831
2021,88,167954102
2021,88,179979321
2021,88,163652703
2021,88,163652832
2021,88,163652581
2021,88,164558562
2021,88,163648979
2021,88,179979326
2021,88,163648828
2021,88,179979327
2021,88,179979335
2021,88,179979339
2021,88,163652562
2021,88,163648825
2021,88,179979342
2021,88,179979349
2021,88,179979354
2021,88,179979359
2021,88,179979363
2021,88,179979364
2021,88,179979368
2021,88,179979375
2021,88,179979379
2021,88,179979386
2021,88,163652566
2021,88,164558571
2021,88,179979391
2021,88,179979397
2021,88,163648829
2021,88,164558578
2021,88,164558570
2021,88,164558565
2021,88,163652575
2021,88,179979401
2021,88,179979404
2021,88,179979405
2021,88,179979410
2021,88,179979416
2021,88,179979417
2021,88,179979421
2021,88,179979424
2021,88,163649104
2021,88,170703195
2021,88,179979428
2021,88,163648850
2021,88,179979433
2021,88,179979440
2021,88,174068272
2021,88,179979443
2021,88,179979448
2021,88,179979452
2021,88,179979453
2021,88,178789187
2021,88,163652705
2021,88,164558641
2021,88,163648839
2021,88,163652584
2021,88,178789188
2021,88,179979459
2021,88,179979463
2021,88,179979467
2021,88,179979471
2021,88,163652585
2021,88,164558581
2021,88,165728540
2021,88,165728541
2021,88,179979475
2021,88,163652582
2021,88,163652579
2021,88,164558600
2021,88,164558640
2021,88,163652837
2021,88,164558635
