data_year,criminal_act_id,offense_id
2021,6,180004353
2021,9,164558341
2021,9,167954068
2021,9,167954069
2021,9,163647803
2021,5,180004357
2021,9,164558338
2021,9,163647807
2021,9,163647804
2021,6,180004359
2021,6,180004360
2021,8,180004373
2021,9,180004375
2021,1,180004405
2021,6,163647831
2021,6,180004414
2021,9,163647828
2021,9,163651735
2021,1,163652728
2021,6,180004415
2021,6,180004416
2021,9,163647840
2021,6,180004417
2021,3,180004418
2021,6,180004428
2021,8,163647846
2021,3,174064994
2021,3,174064995
2021,6,180004429
2021,9,180004438
2021,6,164558400
2021,6,180004440
2021,9,180004441
2021,6,180004457
2021,3,180004467
2021,9,163651805
2021,6,180004469
2021,9,180004474
2021,6,180004483
2021,9,163651789
2021,6,180004484
2021,9,180004493
2021,9,163647894
2021,6,180004498
2021,9,163651815
2021,6,180004499
2021,6,163651769
2021,6,180004505
2021,9,163652639
2021,6,163651824
2021,6,180004509
2021,2,163647874
2021,9,163651777
2021,6,180004514
2021,6,180004524
2021,9,163647891
2021,6,163647897
2021,6,180004525
2021,6,180004527
2021,9,165730634
2021,6,180004531
2021,9,163647893
2021,8,180004541
2021,6,164558377
2021,9,163647902
2021,9,165728339
2021,1,180004558
2021,3,165728331
2021,9,163648055
2021,3,180004566
2021,6,180004566
2021,4,180004578
2021,3,180004596
2021,9,163647915
2021,8,163652740
2021,7,180004596
2021,9,180004598
2021,3,180004631
2021,9,163651813
2021,9,163647930
2021,9,163651823
2021,9,167955879
2021,2,163651827
2021,3,180004632
2021,3,180004643
2021,6,163651831
2021,6,180004643
2021,6,180004644
2021,9,180004652
2021,6,163647944
2021,6,163651835
2021,6,163651836
2021,6,163652745
2021,6,180004654
2021,7,180004659
2021,6,163651834
2021,9,164558347
2021,9,164558348
2021,6,163651855
2021,12,180004660
2021,6,180004667
2021,9,164558358
2021,6,163651844
2021,8,180004669
2021,6,180004688
2021,9,164558372
2021,9,163647966
2021,9,163647967
2021,8,180004707
2021,9,163651947
2021,6,163651860
2021,9,164558346
2021,6,163652762
2021,6,180004712
2021,6,180004713
2021,6,180004733
2021,9,163647986
2021,9,163647975
2021,9,164558355
2021,6,180004737
2021,5,163651866
2021,8,180004738
2021,6,163651865
2021,6,180004739
2021,6,180004740
2021,3,180004741
2021,9,164558398
2021,6,180004741
2021,6,180004742
2021,9,180004745
2021,9,180004752
2021,9,163652641
2021,9,167954083
2021,9,180004753
2021,9,163647994
2021,12,180004763
2021,6,163647992
2021,9,163652645
2021,6,163651880
2021,8,180004765
2021,6,163651868
2021,8,180004781
2021,9,163648002
2021,9,164558367
2021,9,163648365
2021,8,180004789
2021,6,180004793
2021,8,180004794
2021,6,180004803
2021,6,180004825
2021,9,164558383
2021,9,174067767
2021,9,165728333
2021,9,180004827
2021,9,180004830
2021,9,164558387
2021,9,163648022
2021,5,180004842
2021,9,163652761
2021,6,164560900
2021,6,164560901
2021,9,174067772
2021,9,163648026
2021,5,180004853
2021,9,163651892
2021,9,163651889
2021,9,163649033
2021,6,178801927
2021,9,163651901
2021,6,180004871
2021,9,164558430
2021,9,180004876
2021,9,164558373
2021,11,163651925
2021,9,180004887
2021,8,165728358
2021,6,165728359
2021,9,163651906
2021,5,180004894
2021,9,163651908
2021,6,163651910
2021,9,164558361
2021,8,180004905
2021,9,163649047
2021,9,164558440
2021,8,180004906
2021,6,180004918
2021,6,180004936
2021,6,163649052
2021,3,163651922
2021,9,180004953
2021,9,163651928
2021,6,180004954
2021,7,180004955
2021,6,180004956
2021,6,180004957
2021,6,180004958
2021,6,180004970
2021,8,180004980
2021,9,180004988
2021,9,164558392
2021,9,180004998
2021,9,163651940
2021,9,163651936
2021,6,180005001
2021,12,180005016
2021,9,163648085
2021,9,163648076
2021,9,167954052
2021,7,180005059
2021,6,163648084
2021,9,164560779
2021,6,163651948
2021,9,164560773
2021,9,163648103
2021,6,180005063
2021,6,180005068
2021,3,163648112
2021,8,163651978
2021,9,165730759
2021,9,180005075
2021,3,163651975
2021,6,180005105
2021,9,163651979
2021,9,163648114
2021,9,164558378
2021,9,163648117
2021,6,163651992
2021,9,165728363
2021,6,180005106
2021,6,180005146
2021,6,163648165
2021,9,163651969
2021,9,163648123
2021,6,163648126
2021,6,163648924
2021,6,163648162
2021,9,163652660
2021,9,163648134
2021,6,163651974
2021,9,163648135
2021,6,180005147
2021,12,180005150
2021,6,180005155
2021,6,163652077
2021,8,180005202
2021,9,163652795
2021,9,163648176
2021,9,165730923
2021,9,163648185
2021,9,163648184
2021,9,163648164
2021,8,180005203
2021,5,180005213
2021,9,163652662
2021,9,180005220
2021,6,180005225
2021,6,180005231
2021,9,163652002
2021,6,163648195
2021,6,180005232
2021,9,180005240
2021,9,163652796
2021,9,163652004
2021,6,180005242
2021,9,165728354
2021,1,180005246
2021,9,164560796
2021,6,180005248
2021,6,180005249
2021,9,180005268
2021,5,180005280
2021,6,180005282
2021,8,180005297
2021,6,180005305
2021,7,180005306
2021,6,180005307
2021,7,180005308
2021,6,180005309
2021,7,180005310
2021,6,180005311
2021,6,180005329
2021,2,180005332
2021,12,180005337
2021,7,180005345
2021,9,163648196
2021,9,180005355
2021,9,180005364
2021,9,163652035
2021,6,180005368
2021,9,180005379
2021,9,165728346
2021,6,180005380
2021,6,180005381
2021,6,180005382
2021,1,165728366
2021,14,180005387
2021,9,180005393
2021,6,163648237
2021,6,180005394
2021,9,180005397
2021,3,180005404
2021,14,180005405
2021,6,180005407
2021,6,180005417
2021,9,163649062
2021,9,163648247
2021,9,163648225
2021,8,180005419
2021,6,180005433
2021,6,163649064
2021,9,164558414
2021,6,163648220
2021,6,163648934
2021,3,180005438
2021,3,180005439
2021,9,180005451
2021,9,163648229
2021,9,163652042
2021,6,180005465
2021,9,163652047
2021,9,163652803
2021,6,180005466
2021,9,163652048
2021,6,180005534
2021,2,163648252
2021,8,163648932
2021,8,163648933
2021,9,163652057
2021,6,163648248
2021,9,163652061
2021,6,163648429
2021,9,163652064
2021,9,163652066
2021,9,178367647
2021,6,163648935
2021,6,163648256
2021,6,163652311
2021,9,163652069
2021,9,163648257
2021,9,163652084
2021,9,163648281
2021,9,163648936
2021,6,180005555
2021,6,163652075
2021,9,169896003
2021,6,163648266
2021,9,163652095
2021,3,180005564
2021,6,167954593
2021,6,180005565
2021,3,180005574
2021,9,163648279
2021,9,170703681
2021,6,180005576
2021,8,180005579
2021,6,163648939
2021,3,180005580
2021,9,163648286
2021,6,180005582
2021,6,180005601
2021,9,163652089
2021,6,163652087
2021,9,163648296
2021,9,163648283
2021,9,167954776
2021,6,164559919
2021,9,163652092
2021,9,164559812
2021,9,164559877
2021,9,165728364
2021,9,167954562
2021,6,180005612
2021,9,167954563
2021,9,163648309
2021,9,163648298
2021,9,163652097
2021,6,180005635
2021,9,163652109
2021,6,180005698
2021,9,164558418
2021,6,180005699
2021,9,180005724
2021,9,163648307
2021,6,163648960
2021,9,163648306
2021,6,180005727
2021,9,163648940
2021,12,180005738
2021,9,165728368
2021,6,180005760
2021,9,163648308
2021,6,163652105
2021,3,164558419
2021,3,164558420
2021,6,180005845
2021,9,163648313
2021,9,163648315
2021,9,163648322
2021,6,180005846
2021,9,180005855
2021,6,180005876
2021,6,180005878
2021,6,180005908
2021,6,180005909
2021,6,180005958
2021,6,180005959
2021,9,180005985
2021,4,180005998
2021,3,180006029
2021,6,180006029
2021,6,180006084
2021,9,164558425
2021,6,180006121
2021,6,180006173
2021,3,165729378
2021,9,180006176
2021,8,180006241
2021,9,163652129
2021,10,180006247
2021,10,180006248
2021,8,180006288
2021,9,163648348
2021,9,180006322
2021,9,163652142
2021,9,164558417
2021,3,180006351
2021,9,164558435
2021,6,180006351
2021,9,180006385
2021,9,170703720
2021,9,163648635
2021,5,180006408
2021,9,163652668
2021,14,180006524
2021,9,164559594
2021,6,164558633
2021,6,163648391
2021,9,163652165
2021,9,167954111
2021,14,180006543
2021,9,163652163
2021,6,180006570
2021,9,163648380
2021,9,163648392
2021,9,167954147
2021,6,164558459
2021,9,163652167
2021,6,163652816
2021,9,180006593
2021,9,164558442
2021,9,180006601
2021,9,180006615
2021,9,180006626
2021,3,178802785
2021,6,180006686
2021,6,180006722
2021,3,180006723
2021,6,180006723
2021,8,180006773
2021,12,180006782
2021,1,180006845
2021,6,180006886
2021,9,180006889
2021,9,180006915
2021,6,180006948
2021,3,180006949
2021,3,180006950
2021,6,180006966
2021,6,180006967
2021,9,180006968
2021,6,180006970
2021,8,180006985
2021,9,180007006
2021,6,180007016
2021,6,180007017
2021,8,180007026
2021,5,180007029
2021,9,180007076
2021,6,180007131
2021,9,163652179
2021,6,180007148
2021,6,163652173
2021,8,180007149
2021,6,180007152
2021,2,180007165
2021,6,180007213
2021,9,163652180
2021,3,170703200
2021,3,170703201
2021,9,170703194
2021,9,163652236
2021,3,180007221
2021,3,164558491
2021,3,180007222
2021,3,180007223
2021,6,180007229
2021,2,163652187
2021,5,180007236
2021,6,163648430
2021,9,180007248
2021,2,180007251
2021,9,180007254
2021,6,180007257
2021,9,163652247
2021,6,180007304
2021,9,174067768
2021,9,165728412
2021,9,164558517
2021,6,163652212
2021,9,164558560
2021,6,180007305
2021,8,180007322
2021,6,167954120
2021,9,165728439
2021,8,180007323
2021,9,180007329
2021,6,180007342
2021,6,180007356
2021,9,163648466
2021,9,170703215
2021,9,180007358
2021,9,163648469
2021,9,180007381
2021,9,165730666
2021,9,163652260
2021,9,164560819
2021,8,180007399
2021,6,163652235
2021,3,180007400
2021,3,180007401
2021,6,180007408
2021,9,163648484
2021,6,163649078
2021,6,180007422
2021,2,163649069
2021,3,180007442
2021,9,163652250
2021,6,180007442
2021,6,180007443
2021,6,180007446
2021,6,180007460
2021,9,163649079
2021,9,163648496
2021,8,180007470
2021,9,163652254
2021,9,170703179
2021,9,163652262
2021,9,164559999
2021,3,180007492
2021,9,163652255
2021,9,163648501
2021,9,174067776
2021,6,163652263
2021,9,169896371
2021,6,163652274
2021,6,180007492
2021,6,180007503
2021,9,163648503
2021,9,163652266
2021,8,180007504
2021,9,180007512
2021,9,163652267
2021,9,163648513
2021,9,180007519
2021,8,164558710
2021,6,180007523
2021,9,180007538
2021,6,180007540
2021,8,180007541
2021,6,180007543
2021,5,180007548
2021,9,163649081
2021,3,180007558
2021,9,169896412
2021,9,167954076
2021,3,180007559
2021,3,180007560
2021,3,180007564
2021,9,164560806
2021,9,163648537
2021,6,180007564
2021,3,180007565
2021,8,180007569
2021,9,163652280
2021,9,163648531
2021,9,163652284
2021,6,180007585
2021,9,164559768
2021,9,164559896
2021,6,163652675
2021,9,164560034
2021,9,163652285
2021,6,180007602
2021,9,163648538
2021,9,163648540
2021,9,163652289
2021,9,167954093
2021,6,180007603
2021,6,180007611
2021,9,164558437
2021,6,180007612
2021,6,180007621
2021,9,163648551
2021,9,163648554
2021,9,164559776
2021,9,180007646
2021,9,164558457
2021,9,163652302
2021,8,163652310
2021,9,163648559
2021,9,163648953
2021,9,163648564
2021,6,180007653
2021,9,163652307
2021,6,180007668
2021,9,163648563
2021,9,175849595
2021,9,163649083
2021,3,180007685
2021,2,164558478
2021,6,180007691
2021,9,176768674
2021,6,180007699
2021,6,180007707
2021,6,180007708
2021,6,180007709
2021,6,180007716
2021,9,164561055
2021,6,180007719
2021,9,164558441
2021,8,180007737
2021,8,163652353
2021,3,163652333
2021,8,180007738
2021,9,169896256
2021,9,180007747
2021,9,165728395
2021,9,180007755
2021,9,180007758
2021,8,180007767
2021,8,163652343
2021,8,163648596
2021,8,180007768
2021,9,180007771
2021,6,180007776
2021,6,163652347
2021,6,163648962
2021,6,180007783
2021,6,163648967
2021,6,163648968
2021,6,163648634
2021,6,180007806
2021,9,164560876
2021,9,163648604
2021,9,164558509
2021,3,180007807
2021,3,180007808
2021,3,180007809
2021,3,180007810
2021,9,180007817
2021,6,180007822
2021,8,180007823
2021,6,164558461
2021,7,180007841
2021,6,163648621
2021,7,164559099
2021,2,180007860
2021,2,180007861
2021,3,180007874
2021,7,180007892
2021,9,165728425
2021,6,163649087
2021,6,180007902
2021,3,180007904
2021,7,180007906
2021,6,180007912
2021,9,163648656
2021,6,180007935
2021,6,163648661
2021,9,163648683
2021,6,180007940
2021,6,180007941
2021,8,180007956
2021,6,167954136
2021,6,164558534
2021,9,180007972
2021,9,164558525
2021,6,164558504
2021,9,178367639
2021,9,163648976
2021,6,163652440
2021,3,180007976
2021,3,163648734
2021,9,163652446
2021,9,163652445
2021,6,180007981
2021,9,164558556
2021,6,164559116
2021,6,180007984
2021,6,164558506
2021,6,180007993
2021,6,164558507
2021,9,180007998
2021,9,163652451
2021,6,170703687
2021,8,180008033
2021,6,163648730
2021,8,180008040
2021,9,180008041
2021,6,180008051
2021,9,163652540
2021,9,163648771
2021,6,163652527
2021,6,180008114
2021,6,163648772
2021,6,167954079
2021,9,163652508
2021,3,164558568
2021,6,164558569
2021,9,165728393
2021,9,164558637
2021,9,164558558
2021,9,164558559
2021,6,163648981
2021,9,164558607
2021,9,164558616
2021,9,163652526
2021,6,164559261
2021,6,180008129
2021,6,163652695
2021,9,180008135
2021,9,164558593
2021,6,163652833
2021,6,164558564
2021,9,180008137
2021,6,180008143
2021,9,164558649
2021,6,180008144
2021,3,180008153
2021,2,163649105
2021,6,180008153
2021,6,180008158
2021,9,167956357
2021,9,180008166
2021,9,164558611
2021,9,164558589
2021,9,180008167
2021,6,180008176
2021,9,163648831
2021,6,180008177
2021,6,180008189
2021,9,164558571
2021,8,180008190
2021,6,180008193
2021,9,180008195
2021,6,163649104
2021,9,180008199
2021,9,170703195
2021,6,180008211
2021,1,180008213
2021,6,180008215
2021,12,180008222
2021,9,180008225
2021,6,180008226
2021,8,180008234
2021,9,180008239
2021,9,180008244
2021,7,180008254
2021,6,180008259
2021,3,180008263
2021,6,180008263
2021,6,180008286
2021,9,174068272
2021,6,180008328
2021,9,163652705
2021,9,163648839
2021,6,163652584
2021,9,164558581
2021,6,165728540
2021,6,165728541
2021,6,163652582
2021,9,164558640
2021,9,164558635
2021,6,163652704
2021,9,164560910
2021,9,163652602
2021,6,180370917
2021,9,168104592
2021,6,164558714
2021,9,164560981
2021,9,163648983
2021,9,163652604
2021,9,164558597
2021,9,164558755
2021,8,164558766
2021,6,180008361
2021,6,164558620
2021,9,165728411
2021,6,164558622
2021,6,164560923
2021,1,180008367
2021,9,164558615
2021,6,180008381
2021,9,165729116
2021,6,180008388
2021,6,180008389
2021,7,180008391
2021,3,180008413
2021,9,180008440
2021,9,164561164
2021,6,180008444
2021,6,180008458
2021,9,164558659
2021,9,164558639
2021,9,164558660
2021,6,180008475
2021,3,168104693
2021,9,180008489
2021,4,178803895
2021,6,164558673
2021,6,164558736
2021,9,164558765
2021,4,180008515
2021,9,164561167
2021,9,180008553
2021,6,164558711
2021,9,164559540
2021,9,164560797
2021,9,164558683
2021,7,180008583
2021,6,164558880
2021,6,164558881
2021,9,164558769
2021,9,164558676
2021,6,164558677
2021,6,180008624
2021,6,164558874
2021,3,164558835
2021,9,164560814
2021,9,164558724
2021,9,164558731
2021,1,180008637
2021,9,164560850
2021,3,180008658
2021,9,164558733
2021,6,180008658
2021,6,180008659
2021,6,180008675
2021,8,180008682
2021,1,180008721
2021,9,164558740
2021,9,168104623
2021,9,164558919
2021,9,164561170
2021,9,164558752
2021,9,164558753
2021,3,180008723
2021,9,165728417
2021,12,180008734
2021,9,164558772
2021,9,164558764
2021,6,180008739
2021,6,167954846
2021,6,180008761
2021,6,180008768
2021,9,164558855
2021,9,164558856
2021,6,180008769
2021,3,180008788
2021,9,164558774
2021,9,164558827
2021,6,180008788
2021,6,180008789
2021,6,180008795
2021,9,180008805
2021,8,180008833
2021,1,164560887
2021,1,180008859
2021,9,164558817
2021,6,180008910
2021,9,164558907
2021,10,164558948
2021,9,180008938
2021,10,170705941
2021,6,178804040
2021,9,164558762
2021,9,164558794
2021,6,180008964
2021,9,180009045
2021,6,167954105
2021,6,164560957
2021,9,164558890
2021,9,164558927
2021,9,164559011
2021,3,164558926
2021,12,180009056
2021,3,164558886
2021,6,180009149
2021,6,164558846
2021,9,169895979
2021,6,175849601
2021,1,164558903
2021,6,164558939
2021,6,178804109
2021,1,164558963
2021,3,180009188
2021,9,164558932
2021,9,164558906
2021,3,180009189
2021,9,180009197
2021,3,164561091
2021,6,180009201
2021,9,180009228
2021,9,164558978
2021,9,164558951
2021,6,180009236
2021,9,164558933
2021,6,176768672
2021,9,164558940
2021,9,180009256
2021,9,164558981
2021,6,164558952
2021,9,164558917
2021,9,164558918
2021,7,180009258
2021,9,164560787
2021,3,180009259
2021,6,164560828
2021,6,164560829
2021,6,180009264
2021,6,180009325
2021,6,164558941
2021,6,164558942
2021,2,164558928
2021,5,180009388
2021,9,164559165
2021,6,164560848
2021,6,164560849
2021,9,164558974
2021,6,164559249
2021,5,180009405
2021,9,180009419
2021,9,167954814
2021,9,164559050
2021,9,180009423
2021,3,180009428
2021,9,170703186
2021,6,180009456
2021,9,164558994
2021,9,170703240
2021,9,164559031
2021,6,180009457
2021,9,178367669
2021,6,180009462
2021,6,164559046
2021,9,164558971
2021,6,180009539
2021,9,164559086
2021,9,164559010
2021,9,164558961
2021,8,164558979
2021,9,164559076
2021,6,164561106
2021,6,180009584
2021,9,164559062
2021,6,164559078
2021,3,180009605
2021,9,165729238
2021,3,180009606
2021,9,180009613
2021,9,180009620
2021,9,164559022
2021,8,180009621
2021,9,164560882
2021,9,180009641
2021,9,167954092
2021,9,164559067
2021,3,180009659
2021,9,164561039
2021,6,164561033
2021,9,164559090
2021,9,164560896
2021,3,180009737
2021,9,164559007
2021,9,167954113
2021,9,164559071
2021,9,164559334
2021,9,164561087
2021,9,164559054
2021,6,164559277
2021,9,164559044
2021,8,180009766
2021,9,165729246
2021,9,164559096
2021,6,180009784
2021,8,180009796
2021,9,167956385
2021,8,180009797
2021,6,180009850
2021,9,164559114
2021,9,164559121
2021,9,164559110
2021,6,164559085
2021,9,164560810
2021,9,164559130
2021,9,164559065
2021,9,164559049
2021,6,164559087
2021,8,180009882
2021,9,164560861
2021,9,164560862
2021,6,165729371
2021,9,164561062
2021,3,180009885
2021,6,180009945
2021,9,164560886
2021,9,165728431
2021,6,164559152
2021,3,180010005
2021,9,164559120
2021,9,164559176
2021,9,164561075
2021,9,164559237
2021,6,180010015
2021,9,164561051
2021,1,164559184
2021,6,180010016
2021,8,180010020
2021,6,180010049
2021,6,180010063
2021,9,164561086
2021,6,180010069
2021,6,180010077
2021,9,164559167
2021,6,180010078
2021,9,180010080
2021,9,180010081
2021,8,180010091
2021,9,164559141
2021,9,175849592
2021,9,175849593
2021,9,180010111
2021,9,164559119
2021,6,180010121
2021,9,164559162
2021,12,180010134
2021,9,164559187
2021,6,180010159
2021,6,180010192
2021,6,174065011
2021,7,180010206
2021,9,164559258
2021,6,180010229
2021,3,165729397
2021,9,180010255
2021,9,164559268
2021,9,164560932
2021,14,180010258
2021,8,180010274
2021,6,180010305
2021,3,165729611
2021,6,180010321
2021,3,180010322
2021,7,180010323
2021,8,180010372
2021,9,164559231
2021,6,165728424
2021,9,164560958
2021,6,180010390
2021,9,164560817
2021,9,164559207
2021,9,180010477
2021,9,164559274
2021,6,164559339
2021,6,164559216
2021,6,164559254
2021,3,165728458
2021,6,165728459
2021,9,164559526
2021,9,164559363
2021,6,164559322
2021,6,164559412
2021,9,164559327
2021,6,180010506
2021,9,170703655
2021,6,180010507
2021,9,180010512
2021,6,180010519
2021,3,180010521
2021,9,164559401
2021,6,180010521
2021,7,180010521
2021,7,180010528
2021,9,164560582
2021,9,180010584
2021,9,164560857
2021,6,167954807
2021,9,164559384
2021,9,178367690
2021,9,174069520
2021,6,180010633
2021,9,167954869
2021,9,164559291
2021,6,180010634
2021,6,180010684
2021,9,164559303
2021,9,164559315
2021,9,164559320
2021,6,164559295
2021,9,164559302
2021,6,180010685
2021,7,180010785
2021,9,165728452
2021,1,164559380
2021,9,164559338
2021,6,164559357
2021,6,164560978
2021,6,180010812
2021,6,165728442
2021,9,165729200
2021,9,164559720
2021,9,164559617
2021,6,180010813
2021,9,180010830
2021,9,164559497
2021,9,180010848
2021,6,165728446
2021,6,164559492
2021,9,165728450
2021,6,180010852
2021,6,180010855
2021,9,164559347
2021,6,179535400
2021,9,168104616
2021,6,164559743
2021,9,164559383
2021,9,164559403
2021,9,180010900
2021,9,165730794
2021,9,164560805
2021,9,164559477
2021,6,180010910
2021,9,164559839
2021,3,180010949
2021,6,175849776
2021,9,165729341
2021,6,180010959
2021,12,180010995
2021,9,164560909
2021,3,180010999
2021,6,164560990
2021,6,180010999
2021,6,180011000
2021,1,180011007
2021,1,180011052
2021,9,164559614
2021,6,164559615
2021,9,164560784
2021,9,164560795
2021,6,180011059
2021,6,180011060
2021,12,180011065
2021,6,180011070
2021,9,164559465
2021,1,180011076
2021,9,164560815
2021,9,180011111
2021,9,164559479
2021,6,164559425
2021,9,170703203
2021,6,164559648
2021,9,164560855
2021,9,170703219
2021,6,168104604
2021,9,164559524
2021,9,164559525
2021,9,164560906
2021,9,180011117
2021,6,180011125
2021,9,165730561
2021,9,164559638
2021,12,180011129
2021,9,165730603
2021,6,180011132
2021,14,180011137
2021,9,164559533
2021,9,164559567
2021,3,180011139
2021,6,164560999
2021,6,180011139
2021,6,180011140
2021,7,180011142
2021,9,164559584
2021,6,180011147
2021,9,164561127
2021,1,180011153
2021,9,165728456
2021,8,180011156
2021,9,164559677
2021,9,180011157
2021,9,165728508
2021,6,180011167
2021,9,164559632
2021,10,164559996
2021,9,170703209
2021,9,164559660
2021,6,180011168
2021,6,180011169
2021,9,164559534
2021,6,180011170
2021,6,180011186
2021,9,167954724
2021,9,170703249
2021,9,164560791
2021,6,164559723
2021,9,164559611
2021,9,176768689
2021,3,180011187
2021,6,164559577
2021,6,180011189
2021,9,164559513
2021,8,180011212
2021,9,164560894
2021,9,164559474
2021,9,164560918
2021,6,178804779
2021,8,180011223
2021,6,164559989
2021,9,164559514
2021,9,164559610
2021,1,180011233
2021,9,164559495
2021,8,164559549
2021,9,174067796
2021,9,164559644
2021,9,168104618
2021,6,164559515
2021,8,180011233
2021,9,180011243
2021,9,164560946
2021,6,164560947
2021,6,180011245
2021,9,180011264
2021,6,164561140
2021,9,164559698
2021,9,164561121
2021,1,164559759
2021,4,167955058
2021,3,180011270
2021,3,164559531
2021,1,180011279
2021,6,164559624
2021,3,180011279
2021,6,180011279
2021,12,180011286
2021,9,165728505
2021,9,164559572
2021,9,180011290
2021,9,180011296
2021,9,164559575
2021,9,164561008
2021,3,180011300
2021,9,164559885
2021,6,180011304
2021,6,180011317
2021,6,164559633
2021,6,164559663
2021,9,164559686
2021,9,164559687
2021,6,164560941
2021,6,164560942
2021,2,180011318
2021,3,180011319
2021,6,180011319
2021,6,180011332
2021,9,164559562
2021,3,180011333
2021,9,180011350
2021,1,164559649
2021,6,164559640
2021,12,180011359
2021,12,180011365
2021,6,180011376
2021,9,164561126
2021,6,180011402
2021,6,164560903
2021,9,165728496
2021,9,164561143
2021,9,165728507
2021,9,164561123
2021,6,167956287
2021,9,164561132
2021,6,164560091
2021,6,164560092
2021,9,164561142
2021,9,164559651
2021,6,180011416
2021,9,164559696
2021,9,164559685
2021,6,164559747
2021,3,180011421
2021,9,167954797
2021,6,180011421
2021,1,180011428
2021,9,174065007
2021,6,180011432
2021,6,180011433
2021,6,180011438
2021,9,164561054
2021,6,180011444
2021,6,165728472
2021,6,165728473
2021,3,180011466
2021,6,167954100
2021,9,168104632
2021,6,180011482
2021,9,164561063
2021,6,164560977
2021,6,164559841
2021,6,180011525
2021,6,164559705
2021,6,164559706
2021,9,164560998
2021,9,164559886
2021,12,180011552
2021,6,164559755
2021,9,164559732
2021,6,165728514
2021,6,165728515
2021,6,164560798
2021,6,164560799
2021,9,164559894
2021,6,180011621
2021,9,167954126
2021,9,164559975
2021,9,164559857
2021,9,164559748
2021,9,164560897
2021,9,165728461
2021,1,180011634
2021,6,180011653
2021,9,164559814
2021,3,180011677
2021,9,164559817
2021,3,180011678
2021,6,180011723
2021,9,164560129
2021,6,180011724
2021,6,180011733
2021,9,164559853
2021,9,180011746
2021,9,164559969
2021,8,180011767
2021,9,164559793
2021,8,164560934
2021,6,180011775
2021,6,164559982
2021,9,164559927
2021,9,164559866
2021,6,180011804
2021,6,164559908
2021,9,164559943
2021,9,164560951
2021,9,164560271
2021,9,169896369
2021,6,180011817
2021,9,180011818
2021,1,180011825
2021,6,180011832
2021,9,164559897
2021,6,164559936
2021,8,180011861
2021,3,164560220
2021,3,164559878
2021,9,164559939
2021,9,164559987
2021,8,180011868
2021,6,180011887
2021,9,174067999
2021,10,165728550
2021,8,180011892
2021,9,174065015
2021,3,180011893
2021,6,180011896
2021,9,164560035
2021,9,164560055
2021,9,164560064
2021,6,180011900
2021,9,164559957
2021,9,164559958
2021,12,180011903
2021,9,164560040
2021,9,164560860
2021,1,180011914
2021,9,164560134
2021,9,164560020
2021,9,165728487
2021,6,180011919
2021,7,180011919
2021,6,180011920
2021,6,180011923
2021,6,180011924
2021,6,180011927
2021,9,164560204
2021,6,180011933
2021,6,180011934
2021,9,180011941
2021,9,164560881
2021,6,180011947
2021,3,180011948
2021,6,180011948
2021,9,180011950
2021,9,180011953
2021,9,167954112
2021,9,165729662
2021,6,180011954
2021,6,180011955
2021,9,180011962
2021,6,164560681
2021,9,164560038
2021,9,180011966
2021,9,167954130
2021,6,164560156
2021,9,164559983
2021,9,180011970
2021,9,180011978
2021,9,164560044
2021,1,180011983
2021,9,180011986
2021,9,164559988
2021,9,164560101
2021,5,180011988
2021,6,180011992
2021,12,180012002
2021,9,167954695
2021,5,180012013
2021,8,164560200
2021,9,164560114
2021,9,164560246
2021,9,164560133
2021,6,164560401
2021,6,180012019
2021,6,164560402
2021,9,165730647
2021,9,165730648
2021,6,180012020
2021,9,165728555
2021,6,180012021
2021,9,164560143
2021,6,180012024
2021,9,164560122
2021,9,164560108
2021,6,180012025
2021,3,164560902
2021,6,180012031
2021,9,164560818
2021,9,167954731
2021,9,165728499
2021,3,164560070
2021,9,180012032
2021,6,180012033
2021,6,180012038
2021,9,180012041
2021,8,164560109
2021,6,180012060
2021,9,170703520
2021,6,174067985
2021,9,180012071
2021,9,164560615
2021,9,168105737
2021,9,180012079
2021,9,180012083
2021,6,180012089
2021,9,164561019
2021,9,180012094
2021,9,164560166
2021,8,164560494
2021,9,180012112
2021,9,165730660
2021,9,180012134
2021,6,164560869
2021,9,164560103
2021,9,164560124
2021,9,164560118
2021,9,164560196
2021,9,180012140
2021,9,164560131
2021,9,164560157
2021,9,164560982
2021,6,180012148
2021,10,164560153
2021,9,164560170
2021,9,164560230
2021,8,180012155
2021,6,180012160
2021,9,165730006
2021,6,180012168
2021,8,180012178
2021,9,164561074
2021,9,164560219
2021,6,180012184
2021,6,180012198
2021,9,167954830
2021,9,180012205
2021,9,164560293
2021,9,164560216
2021,6,164561038
2021,6,180012209
2021,9,164560307
2021,9,167954121
2021,6,180012210
2021,9,164561078
2021,6,180012218
2021,6,167954125
2021,9,164560403
2021,9,165728577
2021,6,180012225
2021,9,169896266
2021,9,169896267
2021,9,164560288
2021,6,165728543
2021,6,165730704
2021,6,180012226
2021,6,168104648
2021,6,180012227
2021,6,180012228
2021,9,164561084
2021,7,180012228
2021,7,180012229
2021,3,164560264
2021,6,180012249
2021,3,164560265
2021,9,164560276
2021,9,178367700
2021,6,180012251
2021,6,164560378
2021,6,180012254
2021,9,164560783
2021,6,180012255
2021,9,164561095
2021,12,180012263
2021,5,164560400
2021,6,180012266
2021,9,164560458
2021,8,180012266
2021,6,180012292
2021,9,164560297
2021,6,180012293
2021,9,180012301
2021,9,164560489
2021,6,180012308
2021,9,164560392
